fac1,fac2,fac1_name,fac2_name,wstart,wid,week
50440,51839,The Desert Rats.,Veritas Legion,1744912800,24556,2025_16
49250,50230,Junglists,The Panturas,1744977600,24555,2025_16
50498,53359,Biker&#039;s crew,{WARS} - Lite,1744887600,24554,2025_16
13525,13726,Wargasm 2.0,Not a Cache Farm,1745074800,24553,2025_16
49561,49837,The Four Twenty H-V-F,Veritas,1744999200,24552,2025_16
52355,52867,Spider-Verse HQ,Darwin&#039;s Theory,1745092800,24551,2025_16
44092,44746,Chaos Theory,Chromatic Sloths,1744912800,24550,2025_16
45889,53010,HitMan Mafia,Edo,1744995600,24549,2025_16
9686,48025,Cosa-Nostra,Human Factor,1745089200,24548,2025_16
16335,18569,SMTH - November Chopin,Romania Elite Kommando,1744902000,24547,2025_16
230,11428,PT-Family,Swiss Squad,1745006400,24546,2025_16
48077,48461,Champagne Killers,JOKERZ + BIRDS OF PASSAGE,1745096400,24545,2025_16
49170,51316,Overgeared,Pixel Ninjas,1744905600,24544,2025_16
50424,53680,Ethereal Blade,Order Of The Black Flag,1744974000,24543,2025_16
9533,27223,Natural Selection,Stompers,1744916400,24542,2025_16
16696,17055,PT-Guemedolphinos,Natural Born Killers,1745017200,24541,2025_16
52855,53638,NBA 4KT,Owain's Farmers,1744920000,24540,2025_16
49319,50517,SCHIZOPHRENIACS,GrindTime Reloaded,1744995600,24539,2025_16
6557,50423,The Turtle Club,Axiom,1745096400,24538,2025_16
37402,52438,The Laboratory,The Reckless Pirate Co.,1745096400,24537,2025_16
49921,53547,Guardians of Asgard,TLM: Half Past Murder,1744920000,24536,2025_16
50002,50207,Not A Cult,The Hideout,1744974000,24535,2025_16
40664,50169,Lucifer&#8217;s Saints,Iron Oath,1744848000,24534,2025_16
52711,53685,Murder squad,FRIENDSHIP,1744981200,24533,2025_16
15694,52333,ZERO TO HERO SUPREME,Vultures of Divide,1744905600,24532,2025_16
41225,49095,PT-erodactyls,Mickey Mouse Clubhouse,1745006400,24531,2025_16
50806,51740,Sanctuary for all,BONE THUGGIN MAFIA,1745089200,24530,2025_16
47108,49028,Brotherhood Pack,The Brotherhood.,1745089200,24529,2025_16
48040,51855,The Psychonauts,Chaos Cartel,1745096400,24528,2025_16
49924,52728,OnlyXans,Night City,1745074800,24527,2025_16
36457,49041,Warband of the Fallen,Mjolnir,1745092800,24526,2025_16
16443,21234,Undead Covenant,Underground Nation,1745082000,24525,2025_16
48179,49903,The Corleone Family,Cheesecake Factory,1744920000,24524,2025_16
21526,39756,NS Bomb Shelter,Abusement Park,1744988400,24523,2025_16
48703,52230,Prophets,IRON ROSE LEGION,1744920000,24522,2025_16
9370,43325,Cipher,Crime Syndicate,1744988400,24521,2025_16
44404,48790,S.C.A.R. - DELTA GREEN,Soldiers of Darkness,1745100000,24520,2025_16
9176,27370,The Iron Fist,Desert Eagle,1745082000,24519,2025_16
53136,53693,Rogue Juniors,WARMODEL,1745085600,24518,2025_16
50723,51166,Shaggers,Bigger on the Inside,1744920000,24517,2025_16
52873,53231,Bargain Boozers CW,The Citadel,1744974000,24516,2025_16
50244,50246,Wretched Outcasts,Outcast &amp; Outlaws,1745085600,24515,2025_16
51056,52788,Torn Sails,MATRIX UNDERGROUND,1744920000,24514,2025_16
50781,53435,Atlas Corporation,Backstreet Incorporated,1745071200,24513,2025_16
28460,46666,Gangsta&#8217;s With Attitude,Fluffy Kittens Inc.,1745010000,24512,2025_16
39788,41702,Cerberus,Fatality,1744920000,24511,2025_16
8706,21665,Carbon,Monarch Army of Light,1744984800,24510,2025_16
231,14365,Destructive Anomaly,JFK 2.1,1744912800,24509,2025_16
41067,46978,Houdini,PT-Slinkys,1745013600,24508,2025_16
49247,49666,DirtyDogMilitant,THE SALT-BORN,1744916400,24507,2025_16
8384,21040,Savage Plague,Monarch Vanguard,1745100000,24506,2025_16
9110,22295,Siege,Aquarius,1745089200,24505,2025_16
50457,50559,Tranquility Base,Honey,1744988400,24504,2025_16
11356,46127,-UGK-,Cyber Warfare,1744920000,24503,2025_16
51304,51896,Legion Of Doom,Stoner Inc,1745031600,24502,2025_16
9405,34247,Voidbringers,Veloce,1744992000,24501,2025_16
9455,49070,Bleed,Valhalla Fires,1745092800,24500,2025_16
15930,40334,HellBound,Sentinels,1744923600,24499,2025_16
40673,50502,Dudes I&#039;d Like to Fight,2 High to Care,1745006400,24498,2025_16
51382,53679,jolly fellows,The rookie elite,1744848000,24497,2025_16
44390,53456,Torn Cinematic Universe,Frozen Tooth Gang,1745100000,24496,2025_16
14686,28073,Endless Endeavor,Shiny Hoard Avian Team,1745010000,24495,2025_16
44105,52428,Elite Force,Divine Inferno,1745096400,24494,2025_16
15837,40449,Suits,Razers,1745085600,24493,2025_16
31292,53195,Grove of the Fallen,Hippie Mafia,1744916400,24492,2025_16
49515,53254,Holy Crucible Of Monarch,New Horizon,1744988400,24491,2025_16
52129,53631,Kush Hempire,TheProNoobZ,1744923600,24490,2025_16
41123,51325,IRON FORGE,ShadowWizard Money Gang,1745092800,24489,2025_16
52650,53403,The Hansa,Anti Social Social Club,1745092800,24488,2025_16
8076,15151,Order Through Chaos,The ZOO,1745092800,24487,2025_16
27211,44445,W.M.D,Combat Ready HQ,1745096400,24486,2025_16
50986,52851,Maelstrom Syndicate,The Red Rabbit,1744984800,24485,2025_16
9524,14441,|HT|,The Mavericks,1744902000,24484,2025_16
30584,46692,Disorderly Conduct,Disruption,1745002800,24483,2025_16
9100,21716,The Black Hand,The Covenant,1744916400,24482,2025_16
49892,50467,Insomnia one,D0p3 Kr3w,1745017200,24481,2025_16
15446,27312,Druggies in Snuggies,SA Succession,1744902000,24480,2025_16
50471,53593,Mafiso,Tulsa King,1745092800,24479,2025_16
8400,28349,Lingering Insanity,Dexter&#039;s Laboratory,1744988400,24478,2025_16
50706,50960,REBELLION,The District,1744909200,24477,2025_16
50196,51042,Psych Ward 3,Starlight,1744999200,24476,2025_16
51291,52653,Forge INC,Money for life,1744902000,24475,2025_16
51973,52787,Les Miserables,Bliss,1744984800,24474,2025_16
43707,48636,The druid wolf pack,Trash Bandits 2,1745071200,24473,2025_16
13784,20747,WarBirds,Damage Inc,1744920000,24472,2025_16
47812,49967,The Fiends,Sandline,1745078400,24471,2025_16
50516,50568,Blackjack and Hookers,The Saiyan Force,1744995600,24470,2025_16
50278,52145,Faygo Gang,Ebon Radiance,1745020800,24469,2025_16
9036,9357,The Black Pearl,AQUA-Neptune,1745100000,24468,2025_16
50055,50354,Bleak,The Undying Legion,1745020800,24467,2025_16
1117,9032,Ascension,Wolf Pack,1745082000,24466,2025_16
14386,42055,Blue Rock Cartel (BRC),Dead Fragment,1745089200,24465,2025_16
9356,15286,SMTH - Party Animals,Luscious Nightmares,1744894800,24464,2025_16
50884,53529,The White Wolves,Wuju Warriors,1744984800,24463,2025_16
38662,40039,Only The Family,Black &amp; White,1745078400,24462,2025_16
39226,50428,Samurai Uprising*,Blade Runners,1744920000,24461,2025_16
20514,40959,DropBears,EPIC Mafia,1744988400,24460,2025_16
51151,52285,The Peaki Blinders,Rags To Riches,1744909200,24459,2025_16
48718,49805,Peaky CS II,Just DU it!,1745092800,24458,2025_16
13421,40518,Wild Guardians,Monarch Optimus,1745010000,24457,2025_16
52507,53637,God Father&#039;s,MATRIX RETURN,1745049600,24456,2025_16
7171,47725,Torn Is Not Enough,Honey Bears,1745085600,24455,2025_16
48109,50793,Tribunal Shadows,Money Obligated Beast,1744920000,24454,2025_16
18090,47614,REK&amp;morty,Shadow Inc,1744988400,24453,2025_16
20718,37803,S.C.A.R. Division X,PT-PimpTuga,1744916400,24452,2025_16
38634,48948,Takut Bini Army of Light,One-Piece X,1744988400,24451,2025_16
8124,48097,NF Legacy,Braveheart,1745100000,24450,2025_16
8537,20465,NNGO,SMTH - Phoenix Nirvana,1744898400,24449,2025_16
49169,49619,VOLT 44,The Cache Mint,1745010000,24448,2025_16
53571,53714,Anubis,TraiIer Park Boys,1744927200,24447,2025_16
13307,18420,Goblin Horde,The Black Knights,1745085600,24446,2025_16
16053,44762,Asylum 2.0,Monarch Retardation,1745010000,24445,2025_16
50951,51447,The Gambino Family,2nd Chance,1744916400,24444,2025_16
47563,53360,Heroin!,Iron Serpents,1745024400,24443,2025_16
36421,42832,T-HA 2.0,Ascendency,1745017200,24442,2025_16
11782,47314,Midnight Judgement,The Cut,1744920000,24441,2025_16
5431,9674,[Redacted],Smells like Sex,1745010000,24440,2025_16
51524,52409,Knights United,Sanrio Sluts,1744905600,24439,2025_16
48372,51933,The Aristocrats,Clown College,1745046000,24438,2025_16
53163,53431,Kingstone mafia HQ,Canadian Proud Inc 1,1745089200,24437,2025_16
44594,48184,The WarSluts,Soulless Mafia,1745010000,24436,2025_16
10739,36891,The Next Level - Forge,FLATLINE,1744920000,24435,2025_16
7746,50245,C.R.H,Familia Delinquentium,1745085600,24434,2025_16
51754,52557,Bums HQ,The Eternal Order,1744974000,24433,2025_16
14760,15929,Dopeheads on Mopeds,The Inquisition,1745074800,24432,2025_16
47859,51062,Ghost Riders,High Table,1744905600,24431,2025_16
9503,37426,TSFTS Microbrewery,Monarch Embassy,1744992000,24430,2025_16
52777,53697,Evil Angels,Praetorian,1745028000,24429,2025_16
7986,36660,Assassin Team,Premature Attackulation,1744891200,24428,2025_16
1149,6974,WTF,Onion Smugglers,1745006400,24427,2025_16
49872,52994,DEFENDERS OF TRUTH,Moretti Crime Family,1745085600,24426,2025_16
51223,53241,Fish&#8217;s aquarium,Dead Church Priests,1744851600,24425,2025_16
7049,8803,39th Street Healers,Buttgrass Inc,1745002800,24424,2025_16
51387,51523,Arise,Torn Bootcamp,1744923600,24423,2025_16
18560,47841,SkilledAssassinsRepublic,League of Minions,1745092800,24422,2025_16
51739,53557,Torn City Crew,Battlefield Angels,1744966800,24421,2025_16
51700,53160,Fodder.,BJSFTW,1745092800,24420,2025_16
41160,48246,Echoes of Silence,Knockout - Care Corner,1744894800,24419,2025_16
47710,48769,PT-GuemLand,The Coalition,1745013600,24418,2025_16
49413,50737,Green &#039;Peace&#039;,Rocky&#039;s Gym,1745082000,24417,2025_16
39960,51145,Brave Survivors,Legion of Harbingers,1745078400,24416,2025_16
8677,38847,Mana,Vigilantes,1744912800,24415,2025_16
50888,53109,Owain&#039;s Rebels,Cali Cartel,1745100000,24414,2025_16
50680,52657,The Shack,Armed Response Unit 1,1744988400,24413,2025_16
49910,52228,The Den (hiring Rw Guest),The Flying Dutchman,1745100000,24412,2025_16
47924,50104,The Guild,"The Big, Smol &amp; The Swole",1744905600,24411,2025_16
52284,53506,Defenders Of Torn Unite,War Co.,1744995600,24410,2025_16
50241,52451,Bucket o' Blood,Vanguards Combine,1744880400,24409,2025_16
50215,52917,Trouble,The Shadow Kingdom,1744988400,24408,2025_16
49978,50964,Hammer Academy,The Brothers In Arms,1745067600,24407,2025_16
22887,46708,Resilience,The Revenant,1745078400,24406,2025_16
52032,53379,War Criminals,Little Table,1744916400,24405,2025_16
14432,48680,160th SOAR Night Stalkers,BlackWatch,1745006400,24404,2025_16
48036,49916,Knights of Torn,Halls OF Valhalla,1744858800,24403,2025_16
46778,50396,Burger Town,BPT,1745067600,24402,2025_16
53453,53698,369,Assassin Morals,1744999200,24401,2025_16
14581,36134,Project Nimbus,SMTH - Silver Hand,1744902000,24400,2025_16
53272,53648,Innocent criminals,Blacklist Hunters,1744992000,24399,2025_16
17991,52324,TC Mafia Chain Gang,MostWanted,1744855200,24398,2025_16
10184,48058,Queen Bee,Banty Shack,1744992000,24397,2025_16
52369,52786,The Court Of Owls,Mass Destruction,1744909200,24396,2025_16
51605,52529,The Night Owls,Camelot,1744934400,24395,2025_16
52627,53327,Demon Sky,JCL BASE 2,1745078400,24394,2025_16
52246,53597,The Classroom,Rich Forever Cartel,1745031600,24393,2025_16
49193,53656,Junior&#039;s wailing,Iron Vultures,1744880400,24392,2025_16
41460,45465,Waste Management Inc,Cobra Command,1744995600,24391,2025_16
49640,50070,MRC-Medivac Rescue Corps,Business &amp; Trade Family,1744894800,24390,2025_16
49196,53051,Cronies,Embers,1745078400,24389,2025_16
48707,48911,Home Base,Mickey Mouse Playhouse,1744934400,24388,2025_16
11898,49017,Attack Mode,Arcadian Rangers,1744912800,24387,2025_16
51200,52944,The Bottomless Pit,TheCollective,1744956000,24386,2025_16
41028,52764,DP Medics,Arctic Vanguard INC,1745085600,24385,2025_16
50643,51404,Caramel Chocolate Winter,The Gambino Goons,1745092800,24384,2025_16
49573,52043,Fast&amp;FuriousTornDrift,Hellfire Syndicate,1744923600,24383,2025_16
26312,29107,JFK - Misfits,Hello High,1745089200,24382,2025_16
8085,31764,Nuclear Blast,39th Street Warriors,1745006400,24381,2025_16
49695,50267,The Shogunate Spy,Hallucinogenics,1744909200,24380,2025_16
6834,16299,TBA - Rise Above,Neon Cartel,1744984800,24379,2025_16
41218,52608,Forgotten Realm,OWASP,1744891200,24378,2025_16
46392,49862,Hell Inc.,Dirty Mike and the Boyz,1745002800,24377,2025_16
