cor,V2,V3,N2,N1
0.742893110616401,2015785,3128897,108,106
0.742697564195671,3410923,3547169,115,112
0.742105418284262,852964,1546551,121,117
0.74206647832566,3247296,3487587,114,113
0.742011257725203,2326653,3285017,99,119
0.741940826802374,1307103,1723789,18,21
0.741439490139634,770641,3189612,114,106
0.741428383532822,2221287,3189612,114,131
0.741422688039138,2969811,3018177,16,27
0.741281901197094,2756721,3497161,121,128
0.741253475872135,914753,3285017,99,100
0.741246984951499,3469677,3613770,117,102
0.741048007250124,1853542,2842410,122,125
0.740939749582631,3174176,3632718,119,107
0.740747985949497,505043,3397129,121,112
0.740741742182959,2209422,3101747,117,123
0.740330731205893,2099808,2952620,99,104
0.740182253445257,2221019,3190129,116,113
0.739902791149538,2664784,3640533,18,16
0.739352111672514,2268363,2768690,107,113
0.739301783897646,2034945,3547169,115,107
0.738838312049381,1189719,2221019,113,118
0.738629261368156,2850338,3509935,125,106
0.738525265828723,1504872,1906686,129,114
0.738432339483384,2656557,3611342,124,113
0.7379175311175,2268363,2842410,122,113
0.737465416374977,2125831,3575996,101,106
0.737358076926615,179208,1906686,129,122
0.737184445572296,2035529,2838827,114,108
0.736878089043959,385375,3547169,115,116
0.73665140156887,2221287,2842410,122,131
0.736425357962156,2966467,3257746,125,124
0.736067704518188,2326653,2794893,114,119
0.736000106017559,2099808,3205244,94,104
0.73599815451785,1546551,2625139,109,121
0.735890058685499,1827272,2034945,107,102
0.734943584138497,3160709,3545102,133,119
0.73492285474277,108922,2966467,124,110
0.73477226548888,108922,2396695,112,110
0.734665357907368,3236245,3613770,117,109
0.734540843855253,109543,2582543,97,93
0.734132775384456,2775485,3642001,110,103
0.733515545742919,2040214,2047166,53,64
0.733407259811263,2326653,2976745,131,119
0.733358797622569,3343215,3549079,21,32
0.733201906202352,93922,795535,127,124
0.732693689163012,1965075,2326653,119,98
0.732618799303661,2099808,3247296,113,104
0.732438050383516,2099808,2812450,109,104
0.732269352519588,3169212,3440725,104,111
0.732155623462854,108922,3244939,118,110
0.73215153426706,1357681,3255609,122,115
0.73208065273673,2966467,3278579,120,124
0.731793276770418,2966467,3416468,115,124
0.73179180610799,1970869,2326653,119,116
0.731472070650764,2099808,2966467,124,104
0.731385565396032,1970869,2519083,105,116
0.731114711606684,2111374,3374184,117,118
0.730927682938637,2668287,2995674,115,111
0.73075821441805,1105013,2838827,114,100
0.730577334283678,1439133,2684392,122,122
0.730296743340221,2094410,2847234,126,120
0.729686002426574,1546551,3498264,111,121
0.728872458478673,2538827,3592521,130,120
0.728829414021666,2966467,2976745,131,124
0.728559990375293,2125831,3478876,111,106
0.728392210956785,282052,3547169,115,106
0.72835704072923,3347779,3497772,116,112
0.728041503504986,2471842,3338484,107,120
0.72780465428987,3641961,3646560,25,27
0.727778616001978,179208,3440725,104,122
0.727410679576162,27297,2995674,115,113
0.727404426499379,2960090,3101442,58,61
0.727253948139676,2745190,2754425,112,118
0.727213546062794,179208,2966467,124,122
0.727102981415543,2326653,2468433,103,119
0.726885207186811,1970869,3568348,102,116
0.726803309435121,889450,2842410,122,112
0.726191354819846,3509935,3592521,130,125
0.726099675434465,1970869,3125174,107,116
0.725893194783198,3069751,3110083,28,43
0.725723220990078,3455449,3491132,37,26
0.725647020097587,852964,2900868,113,117
0.725604052286637,541636,2099808,104,93
0.724827980255687,2099808,3278579,120,104
0.724574886844553,2596958,3611342,124,109
0.724425950814196,3335608,3632718,119,113
0.724424550709924,2656557,3376130,125,113
0.724364232977851,2995674,3017918,115,115
0.724262721160196,2326653,2834735,108,119
0.724191853539454,3385289,3509935,125,132
0.723784311852277,2144173,2268363,113,121
0.723679212992772,2866416,3547169,115,108
0.723110656074322,3333695,3591253,102,108
0.723035464554954,381044,2175883,109,112
0.722790706218294,3244939,3487587,114,118
0.722771956952189,2015785,3611342,124,106
0.722559733481254,3301685,3440725,104,118
0.721955419346855,2775485,3247296,113,103
0.721869295326428,865186,3189612,114,109
0.721811493751058,3029152,3613770,117,115
0.721625439381725,865186,2538827,120,109
0.721445826498289,3384920,3429433,114,120
0.721338954240364,1189719,1906686,129,118
0.721223428995257,1970869,2812450,109,116
0.720947928178062,2842410,3592521,130,122
0.720566394153939,488099,3611342,124,114
0.720490744450009,2605152,3286263,117,137
0.72031602090052,3590147,3590334,71,60
0.720082299823096,2683047,2695403,24,21
0.720064008534598,78601,3347779,112,111
