fac1,fac2,fac1_name,fac2_name,wstart,wid,week,fac1_total,fac1_okay,fac1_hosp,fac1_travel,fac1_jail,fac1_pct,fac2_total,fac2_okay,fac2_hosp,fac2_travel,fac2_jail,fac2_pct,timestamp
50150,51679,Mortal Ruin,Stiff knights: re-erected,1739404800,22275,2025_7,12,0,11,0,0,0,18,2,15,1,0,0.11,1739419216.36997
52455,53284,West Coast Defenders,CottonTail Crew,1739404800,22240,2025_7,15,5,10,0,0,0.33,12,11,0,0,0,0.92,1739419216.36997
50482,52827,Orphan Grinder,The Krystal Empire,1739415600,22168,2025_7,16,1,13,0,0,0.06,20,14,2,2,0,0.7,1739419216.36997
49122,50418,Balls of Steel MC,The UnderDogz,1739404800,22166,2025_7,13,4,6,2,0,0.31,14,1,9,3,0,0.07,1739419216.36997
50467,50785,D0p3 Kr3w,The Revenant Respawn,1739404800,22152,2025_7,39,26,7,1,0,0.67,27,18,4,4,0,0.67,1739419216.36997
51382,52588,jolly fellows,White Blood Cells,1739419200,22279,2025_7,15,11,3,1,0,0.73,12,6,5,1,0,0.5,1739421013.85427
50510,51141,Ca$hmere Talon$,monark krisalis,1739412000,22277,2025_7,19,5,11,2,0,0.26,17,5,12,0,0,0.29,1739421013.85427
50150,51679,Mortal Ruin,Stiff knights: re-erected,1739404800,22275,2025_7,12,1,10,0,0,0.08,18,1,17,0,0,0.06,1739421013.85427
52455,53284,West Coast Defenders,CottonTail Crew,1739404800,22240,2025_7,15,10,5,0,0,0.67,12,11,0,1,0,0.92,1739421013.85427
50482,52827,Orphan Grinder,The Krystal Empire,1739415600,22168,2025_7,16,1,13,0,0,0.06,20,12,5,1,0,0.6,1739421013.85427
49122,50418,Balls of Steel MC,The UnderDogz,1739404800,22166,2025_7,13,1,8,3,0,0.08,14,0,10,2,0,0,1739421013.85427
50467,50785,D0p3 Kr3w,The Revenant Respawn,1739404800,22152,2025_7,39,23,10,2,0,0.59,27,11,11,4,0,0.41,1739421013.85427
51382,52588,jolly fellows,White Blood Cells,1739419200,22279,2025_7,15,7,7,1,0,0.47,12,9,2,0,0,0.75,1739422814.13466
50510,51141,Ca$hmere Talon$,monark krisalis,1739412000,22277,2025_7,19,5,11,2,0,0.26,17,16,1,0,0,0.94,1739422814.13466
50150,51679,Mortal Ruin,Stiff knights: re-erected,1739404800,22275,2025_7,12,1,9,1,0,0.08,18,1,17,0,0,0.06,1739422814.13466
52455,53284,West Coast Defenders,CottonTail Crew,1739404800,22240,2025_7,15,0,15,0,0,0,12,11,0,1,0,0.92,1739422814.13466
50482,52827,Orphan Grinder,The Krystal Empire,1739415600,22168,2025_7,16,1,13,0,0,0.06,20,13,3,2,0,0.65,1739422814.13466
49122,50418,Balls of Steel MC,The UnderDogz,1739404800,22166,2025_7,13,2,7,3,0,0.15,14,1,9,2,0,0.07,1739422814.13466
50467,50785,D0p3 Kr3w,The Revenant Respawn,1739404800,22152,2025_7,39,23,12,0,0,0.59,27,21,2,3,0,0.78,1739422814.13466
51382,52588,jolly fellows,White Blood Cells,1739419200,22279,2025_7,15,9,6,0,0,0.6,12,10,1,1,0,0.83,1739424613.58062
50510,51141,Ca$hmere Talon$,monark krisalis,1739412000,22277,2025_7,19,10,7,2,0,0.53,17,14,3,0,0,0.82,1739424613.58062
50150,51679,Mortal Ruin,Stiff knights: re-erected,1739404800,22275,2025_7,12,1,8,2,0,0.08,18,0,17,1,0,0,1739424613.58062
52455,53284,West Coast Defenders,CottonTail Crew,1739404800,22240,2025_7,15,14,1,0,0,0.93,12,11,0,1,0,0.92,1739424613.58062
50482,52827,Orphan Grinder,The Krystal Empire,1739415600,22168,2025_7,16,1,12,1,0,0.06,20,5,10,3,0,0.25,1739424613.58062
49122,50418,Balls of Steel MC,The UnderDogz,1739404800,22166,2025_7,13,1,8,3,0,0.08,14,0,11,2,0,0,1739424613.58062
50467,50785,D0p3 Kr3w,The Revenant Respawn,1739404800,22152,2025_7,39,25,10,0,0,0.64,27,22,1,4,0,0.81,1739424613.58062
51382,52588,jolly fellows,White Blood Cells,1739419200,22279,2025_7,15,10,5,0,0,0.67,12,11,1,0,0,0.92,1739426412.94562
50510,51141,Ca$hmere Talon$,monark krisalis,1739412000,22277,2025_7,19,7,10,2,0,0.37,17,14,3,0,0,0.82,1739426412.94562
50150,51679,Mortal Ruin,Stiff knights: re-erected,1739404800,22275,2025_7,12,1,7,3,0,0.08,18,0,17,1,0,0,1739426412.94562
52455,53284,West Coast Defenders,CottonTail Crew,1739404800,22240,2025_7,15,9,6,0,0,0.6,12,10,1,1,0,0.83,1739426412.94562
50482,52827,Orphan Grinder,The Krystal Empire,1739415600,22168,2025_7,16,1,12,1,0,0.06,20,10,6,2,0,0.5,1739426412.94562
49122,50418,Balls of Steel MC,The UnderDogz,1739404800,22166,2025_7,13,3,7,2,0,0.23,14,0,11,2,0,0,1739426412.94562
50467,50785,D0p3 Kr3w,The Revenant Respawn,1739404800,22152,2025_7,39,11,24,0,0,0.28,27,18,4,5,0,0.67,1739426412.94562
50196,53010,War Monkeys,Edo,1739426400,22121,2025_7,15,14,0,1,0,0.93,18,15,2,0,0,0.83,1739426412.94562
51382,52588,jolly fellows,White Blood Cells,1739419200,22279,2025_7,15,9,5,1,0,0.6,12,7,5,0,0,0.58,1739428211.78577
50510,51141,Ca$hmere Talon$,monark krisalis,1739412000,22277,2025_7,19,9,7,2,0,0.47,17,15,2,0,0,0.88,1739428211.78577
50150,51679,Mortal Ruin,Stiff knights: re-erected,1739404800,22275,2025_7,12,1,5,5,0,0.08,18,0,17,1,0,0,1739428211.78577
52455,53284,West Coast Defenders,CottonTail Crew,1739404800,22240,2025_7,15,6,9,0,0,0.4,12,9,2,1,0,0.75,1739428211.78577
50482,52827,Orphan Grinder,The Krystal Empire,1739415600,22168,2025_7,16,0,13,1,0,0,20,8,8,2,0,0.4,1739428211.78577
49122,50418,Balls of Steel MC,The UnderDogz,1739404800,22166,2025_7,13,5,5,3,0,0.38,14,0,11,2,0,0,1739428211.78577
50467,50785,D0p3 Kr3w,The Revenant Respawn,1739404800,22152,2025_7,39,21,14,0,0,0.54,27,20,2,4,0,0.74,1739428211.78577
50196,53010,War Monkeys,Edo,1739426400,22121,2025_7,15,9,4,2,0,0.6,18,4,12,1,0,0.22,1739428211.78577
51382,52588,jolly fellows,White Blood Cells,1739419200,22279,2025_7,15,6,8,0,0,0.4,12,7,5,0,0,0.58,1739430012.96001
50510,51141,Ca$hmere Talon$,monark krisalis,1739412000,22277,2025_7,19,10,5,2,0,0.53,17,15,2,0,0,0.88,1739430012.96001
50150,51679,Mortal Ruin,Stiff knights: re-erected,1739404800,22275,2025_7,12,0,5,6,0,0,18,1,16,1,0,0.06,1739430012.96001
52455,53284,West Coast Defenders,CottonTail Crew,1739404800,22240,2025_7,15,13,2,0,0,0.87,12,11,0,1,0,0.92,1739430012.96001
50482,52827,Orphan Grinder,The Krystal Empire,1739415600,22168,2025_7,16,0,14,1,0,0,20,6,8,3,0,0.3,1739430012.96001
49122,50418,Balls of Steel MC,The UnderDogz,1739404800,22166,2025_7,13,5,5,3,0,0.38,14,0,10,2,0,0,1739430012.96001
50467,50785,D0p3 Kr3w,The Revenant Respawn,1739404800,22152,2025_7,39,24,13,0,0,0.62,27,19,3,4,0,0.7,1739430012.96001
50196,53010,War Monkeys,Edo,1739426400,22121,2025_7,15,13,0,2,0,0.87,18,0,16,1,0,0,1739430012.96001
51382,52588,jolly fellows,White Blood Cells,1739419200,22279,2025_7,15,7,6,1,0,0.47,12,7,5,0,0,0.58,1739431812.06466
50510,51141,Ca$hmere Talon$,monark krisalis,1739412000,22277,2025_7,19,4,11,1,0,0.21,17,16,0,1,0,0.94,1739431812.06466
50150,51679,Mortal Ruin,Stiff knights: re-erected,1739404800,22275,2025_7,12,0,5,6,0,0,18,1,16,0,0,0.06,1739431812.06466
52455,53284,West Coast Defenders,CottonTail Crew,1739404800,22240,2025_7,15,0,15,0,0,0,12,11,0,1,0,0.92,1739431812.06466
50482,52827,Orphan Grinder,The Krystal Empire,1739415600,22168,2025_7,16,0,13,2,0,0,20,4,10,3,0,0.2,1739431812.06466
49122,50418,Balls of Steel MC,The UnderDogz,1739404800,22166,2025_7,13,4,6,3,0,0.31,14,2,7,3,0,0.14,1739431812.06466
50467,50785,D0p3 Kr3w,The Revenant Respawn,1739404800,22152,2025_7,39,27,7,1,0,0.69,27,19,3,4,0,0.7,1739431812.06466
50196,53010,War Monkeys,Edo,1739426400,22121,2025_7,15,11,3,1,0,0.73,18,1,15,1,0,0.06,1739431812.06466
51382,52588,jolly fellows,White Blood Cells,1739419200,22279,2025_7,15,7,6,2,0,0.47,12,2,10,0,0,0.17,1739433611.76495
50510,51141,Ca$hmere Talon$,monark krisalis,1739412000,22277,2025_7,19,5,9,2,0,0.26,17,16,0,1,0,0.94,1739433611.76495
50150,51679,Mortal Ruin,Stiff knights: re-erected,1739404800,22275,2025_7,12,0,5,6,0,0,18,4,13,0,0,0.22,1739433611.76495
52455,53284,West Coast Defenders,CottonTail Crew,1739404800,22240,2025_7,15,8,7,0,0,0.53,12,12,0,0,0,1,1739433611.76495
50482,52827,Orphan Grinder,The Krystal Empire,1739415600,22168,2025_7,16,0,12,1,0,0,20,7,8,2,0,0.35,1739433611.76495
49122,50418,Balls of Steel MC,The UnderDogz,1739404800,22166,2025_7,13,2,8,3,0,0.15,14,3,7,3,0,0.21,1739433611.76495
50467,50785,D0p3 Kr3w,The Revenant Respawn,1739404800,22152,2025_7,39,28,6,1,0,0.72,27,21,2,2,0,0.78,1739433611.76495
50196,53010,War Monkeys,Edo,1739426400,22121,2025_7,15,12,1,2,0,0.8,18,2,14,1,0,0.11,1739433611.76495
51382,52588,jolly fellows,White Blood Cells,1739419200,22279,2025_7,15,10,4,1,0,0.67,12,2,10,0,0,0.17,1739435412.13565
50510,51141,Ca$hmere Talon$,monark krisalis,1739412000,22277,2025_7,19,10,4,3,0,0.53,17,6,10,0,0,0.35,1739435412.13565
50150,51679,Mortal Ruin,Stiff knights: re-erected,1739404800,22275,2025_7,12,1,4,5,0,0.08,18,1,17,0,0,0.06,1739435412.13565
52455,53284,West Coast Defenders,CottonTail Crew,1739404800,22240,2025_7,15,8,7,0,0,0.53,12,12,0,0,0,1,1739435412.13565
50482,52827,Orphan Grinder,The Krystal Empire,1739415600,22168,2025_7,16,1,11,1,0,0.06,20,5,10,2,0,0.25,1739435412.13565
49122,50418,Balls of Steel MC,The UnderDogz,1739404800,22166,2025_7,13,4,6,3,0,0.31,14,2,6,4,0,0.14,1739435412.13565
50467,50785,D0p3 Kr3w,The Revenant Respawn,1739404800,22152,2025_7,39,32,2,2,0,0.82,27,22,1,2,0,0.81,1739435412.13565
50196,53010,War Monkeys,Edo,1739426400,22121,2025_7,15,3,9,3,0,0.2,18,1,16,1,0,0.06,1739435412.13565
51382,52588,jolly fellows,White Blood Cells,1739419200,22279,2025_7,15,11,4,0,0,0.73,12,2,10,0,0,0.17,1739437212.26188
50510,51141,Ca$hmere Talon$,monark krisalis,1739412000,22277,2025_7,19,5,11,2,0,0.26,17,7,9,0,0,0.41,1739437212.26188
50150,51679,Mortal Ruin,Stiff knights: re-erected,1739404800,22275,2025_7,12,2,3,4,0,0.17,18,2,15,0,0,0.11,1739437212.26188
52455,53284,West Coast Defenders,CottonTail Crew,1739404800,22240,2025_7,15,10,5,0,0,0.67,12,12,0,0,0,1,1739437212.26188
50482,52827,Orphan Grinder,The Krystal Empire,1739415600,22168,2025_7,16,2,12,0,0,0.12,20,4,10,4,0,0.2,1739437212.26188
49122,50418,Balls of Steel MC,The UnderDogz,1739404800,22166,2025_7,13,6,5,1,0,0.46,14,0,7,4,0,0,1739437212.26188
50467,50785,D0p3 Kr3w,The Revenant Respawn,1739404800,22152,2025_7,39,26,8,2,0,0.67,27,22,1,1,0,0.81,1739437212.26188
50196,53010,War Monkeys,Edo,1739426400,22121,2025_7,15,9,4,2,0,0.6,18,1,16,1,0,0.06,1739437212.26188
51382,52588,jolly fellows,White Blood Cells,1739419200,22279,2025_7,15,2,13,0,0,0.13,12,2,10,0,0,0.17,1739439011.30724
50510,51141,Ca$hmere Talon$,monark krisalis,1739412000,22277,2025_7,19,6,8,3,0,0.32,17,11,5,0,0,0.65,1739439011.30724
50150,51679,Mortal Ruin,Stiff knights: re-erected,1739404800,22275,2025_7,12,2,3,4,0,0.17,18,3,15,0,0,0.17,1739439011.30724
52455,53284,West Coast Defenders,CottonTail Crew,1739404800,22240,2025_7,15,12,3,0,0,0.8,12,11,1,0,0,0.92,1739439011.30724
50482,52827,Orphan Grinder,The Krystal Empire,1739415600,22168,2025_7,16,5,7,1,0,0.31,20,3,11,4,0,0.15,1739439011.30724
49122,50418,Balls of Steel MC,The UnderDogz,1739404800,22166,2025_7,13,6,5,1,0,0.46,14,0,8,4,0,0,1739439011.30724
50467,50785,D0p3 Kr3w,The Revenant Respawn,1739404800,22152,2025_7,39,34,1,1,0,0.87,27,23,0,1,0,0.85,1739439011.30724
50196,53010,War Monkeys,Edo,1739426400,22121,2025_7,15,7,5,3,0,0.47,18,1,15,1,0,0.06,1739439011.30724
51382,52588,jolly fellows,White Blood Cells,1739419200,22279,2025_7,15,11,4,0,0,0.73,12,4,8,0,0,0.33,1739440815.63743
50510,51141,Ca$hmere Talon$,monark krisalis,1739412000,22277,2025_7,19,6,9,2,0,0.32,17,12,5,0,0,0.71,1739440815.63743
50150,51679,Mortal Ruin,Stiff knights: re-erected,1739404800,22275,2025_7,12,2,3,4,0,0.17,18,4,14,0,0,0.22,1739440815.63743
51671,53318,The Imperial Empire,ABG,1739440800,22257,2025_7,23,23,0,0,0,1,12,11,0,0,0,0.92,1739440815.63743
52455,53284,West Coast Defenders,CottonTail Crew,1739404800,22240,2025_7,15,14,1,0,0,0.93,12,12,0,0,0,1,1739440815.63743
50482,52827,Orphan Grinder,The Krystal Empire,1739415600,22168,2025_7,16,2,10,1,0,0.12,20,8,6,4,0,0.4,1739440815.63743
49122,50418,Balls of Steel MC,The UnderDogz,1739404800,22166,2025_7,13,7,4,1,0,0.54,14,1,6,2,0,0.07,1739440815.63743
50467,50785,D0p3 Kr3w,The Revenant Respawn,1739404800,22152,2025_7,39,32,3,2,0,0.82,27,18,4,2,0,0.67,1739440815.63743
50196,53010,War Monkeys,Edo,1739426400,22121,2025_7,15,6,6,3,0,0.4,18,4,12,1,0,0.22,1739440815.63743
51382,52588,jolly fellows,White Blood Cells,1739419200,22279,2025_7,15,11,4,0,0,0.73,12,5,7,0,0,0.42,1739442615.05724
50510,51141,Ca$hmere Talon$,monark krisalis,1739412000,22277,2025_7,19,7,8,1,0,0.37,17,14,3,0,0,0.82,1739442615.05724
50150,51679,Mortal Ruin,Stiff knights: re-erected,1739404800,22275,2025_7,12,0,6,3,0,0,18,3,15,0,0,0.17,1739442615.05724
51671,53318,The Imperial Empire,ABG,1739440800,22257,2025_7,23,23,0,0,0,1,12,1,10,0,0,0.08,1739442615.05724
52455,53284,West Coast Defenders,CottonTail Crew,1739404800,22240,2025_7,15,12,3,0,0,0.8,12,12,0,0,0,1,1739442615.05724
50482,52827,Orphan Grinder,The Krystal Empire,1739415600,22168,2025_7,16,5,9,1,0,0.31,20,10,4,3,0,0.5,1739442615.05724
49122,50418,Balls of Steel MC,The UnderDogz,1739404800,22166,2025_7,13,7,5,0,0,0.54,14,2,5,2,0,0.14,1739442615.05724
50467,50785,D0p3 Kr3w,The Revenant Respawn,1739404800,22152,2025_7,39,36,0,1,0,0.92,27,17,6,1,0,0.63,1739442615.05724
50196,53010,War Monkeys,Edo,1739426400,22121,2025_7,15,5,7,3,0,0.33,18,13,3,1,0,0.72,1739442615.05724
51382,52588,jolly fellows,White Blood Cells,1739419200,22279,2025_7,15,8,7,0,0,0.53,12,8,4,0,0,0.67,1739444412.16263
50510,51141,Ca$hmere Talon$,monark krisalis,1739412000,22277,2025_7,19,6,10,1,0,0.32,17,3,14,0,0,0.18,1739444412.16263
50150,51679,Mortal Ruin,Stiff knights: re-erected,1739404800,22275,2025_7,12,1,5,2,0,0.08,18,2,16,0,0,0.11,1739444412.16263
51671,53318,The Imperial Empire,ABG,1739440800,22257,2025_7,23,23,0,0,0,1,12,0,11,0,0,0,1739444412.16263
52455,53284,West Coast Defenders,CottonTail Crew,1739404800,22240,2025_7,15,12,3,0,0,0.8,12,12,0,0,0,1,1739444412.16263
50482,52827,Orphan Grinder,The Krystal Empire,1739415600,22168,2025_7,16,6,8,1,0,0.38,20,6,8,3,0,0.3,1739444412.16263
49122,50418,Balls of Steel MC,The UnderDogz,1739404800,22166,2025_7,13,7,6,0,0,0.54,14,1,7,2,0,0.07,1739444412.16263
50467,50785,D0p3 Kr3w,The Revenant Respawn,1739404800,22152,2025_7,39,32,4,1,0,0.82,27,20,2,3,0,0.74,1739444412.16263
50196,53010,War Monkeys,Edo,1739426400,22121,2025_7,15,6,6,3,0,0.4,18,14,2,1,0,0.78,1739444412.16263
51382,52588,jolly fellows,White Blood Cells,1739419200,22279,2025_7,15,9,5,1,0,0.6,12,10,2,0,0,0.83,1739446215.8055
50510,51141,Ca$hmere Talon$,monark krisalis,1739412000,22277,2025_7,19,7,9,1,0,0.37,17,2,15,0,0,0.12,1739446215.8055
50150,51679,Mortal Ruin,Stiff knights: re-erected,1739404800,22275,2025_7,12,0,7,1,0,0,18,2,16,0,0,0.11,1739446215.8055
51671,53318,The Imperial Empire,ABG,1739440800,22257,2025_7,23,23,0,0,0,1,12,0,11,0,0,0,1739446215.8055
52455,53284,West Coast Defenders,CottonTail Crew,1739404800,22240,2025_7,15,4,11,0,0,0.27,12,11,1,0,0,0.92,1739446215.8055
50482,52827,Orphan Grinder,The Krystal Empire,1739415600,22168,2025_7,16,10,3,1,0,0.62,20,10,4,3,0,0.5,1739446215.8055
49122,50418,Balls of Steel MC,The UnderDogz,1739404800,22166,2025_7,13,5,7,0,0,0.38,14,1,8,2,0,0.07,1739446215.8055
50467,50785,D0p3 Kr3w,The Revenant Respawn,1739404800,22152,2025_7,39,35,0,2,0,0.9,27,18,4,3,0,0.67,1739446215.8055
50196,53010,War Monkeys,Edo,1739426400,22121,2025_7,15,4,8,2,0,0.27,18,11,4,2,0,0.61,1739446215.8055
51382,52588,jolly fellows,White Blood Cells,1739419200,22279,2025_7,15,12,2,1,0,0.8,12,8,4,0,0,0.67,1739448014.78498
50510,51141,Ca$hmere Talon$,monark krisalis,1739412000,22277,2025_7,19,8,7,1,0,0.42,17,13,4,0,0,0.76,1739448014.78498
50150,51679,Mortal Ruin,Stiff knights: re-erected,1739404800,22275,2025_7,12,0,8,1,0,0,18,3,15,0,0,0.17,1739448014.78498
51671,53318,The Imperial Empire,ABG,1739440800,22257,2025_7,23,22,1,0,0,0.96,12,0,11,1,0,0,1739448014.78498
52455,53284,West Coast Defenders,CottonTail Crew,1739404800,22240,2025_7,15,8,7,0,0,0.53,12,12,0,0,0,1,1739448014.78498
50482,52827,Orphan Grinder,The Krystal Empire,1739415600,22168,2025_7,16,8,6,2,0,0.5,20,14,0,3,0,0.7,1739448014.78498
49122,50418,Balls of Steel MC,The UnderDogz,1739404800,22166,2025_7,13,8,4,0,0,0.62,14,0,7,2,0,0,1739448014.78498
50467,50785,D0p3 Kr3w,The Revenant Respawn,1739404800,22152,2025_7,39,35,0,1,0,0.9,27,18,4,4,0,0.67,1739448014.78498
50196,53010,War Monkeys,Edo,1739426400,22121,2025_7,15,8,4,0,0,0.53,18,14,1,2,0,0.78,1739448014.78498
51382,52588,jolly fellows,White Blood Cells,1739419200,22279,2025_7,15,6,8,1,0,0.4,12,6,6,0,0,0.5,1739449813.48563
50510,51141,Ca$hmere Talon$,monark krisalis,1739412000,22277,2025_7,19,9,6,1,0,0.47,17,14,3,0,0,0.82,1739449813.48563
50150,51679,Mortal Ruin,Stiff knights: re-erected,1739404800,22275,2025_7,12,0,7,2,0,0,18,4,14,0,0,0.22,1739449813.48563
51671,53318,The Imperial Empire,ABG,1739440800,22257,2025_7,23,22,1,0,0,0.96,12,1,10,1,0,0.08,1739449813.48563
52455,53284,West Coast Defenders,CottonTail Crew,1739404800,22240,2025_7,15,11,4,0,0,0.73,12,12,0,0,0,1,1739449813.48563
50482,52827,Orphan Grinder,The Krystal Empire,1739415600,22168,2025_7,16,4,10,1,0,0.25,20,1,14,1,0,0.05,1739449813.48563
49122,50418,Balls of Steel MC,The UnderDogz,1739404800,22166,2025_7,13,8,4,0,0,0.62,14,1,6,2,0,0.07,1739449813.48563
50467,50785,D0p3 Kr3w,The Revenant Respawn,1739404800,22152,2025_7,39,33,2,1,0,0.85,27,18,3,5,0,0.67,1739449813.48563
50196,53010,War Monkeys,Edo,1739426400,22121,2025_7,15,9,3,1,0,0.6,18,15,0,2,0,0.83,1739449813.48563
51382,52588,jolly fellows,White Blood Cells,1739419200,22279,2025_7,15,10,4,1,0,0.67,12,2,10,0,0,0.17,1739451623.85174
50510,51141,Ca$hmere Talon$,monark krisalis,1739412000,22277,2025_7,19,7,8,2,0,0.37,17,14,3,0,0,0.82,1739451623.85174
50150,51679,Mortal Ruin,Stiff knights: re-erected,1739404800,22275,2025_7,12,0,7,2,0,0,18,3,15,0,0,0.17,1739451623.85174
51671,53318,The Imperial Empire,ABG,1739440800,22257,2025_7,23,22,1,0,0,0.96,12,3,8,1,0,0.25,1739451623.85174
48252,48718,HABIBI CENTRAL,Peaky CS II,1739451600,22242,2025_7,14,11,1,0,0,0.79,11,10,0,0,0,0.91,1739451623.85174
52455,53284,West Coast Defenders,CottonTail Crew,1739404800,22240,2025_7,15,0,15,0,0,0,12,12,0,0,0,1,1739451623.85174
