cor,V2,V3,N2,N1
0.7032846040486,3440549,3433625,68,53
0.703284187887198,3474943,3455304,101,87
0.70317021558797,3492832,544071,17,19
0.703055811077451,2839240,2210476,17,19
0.703027302254256,1977612,1566810,21,15
0.702883050823876,3459249,288160,28,19
0.702808563340825,3306450,1977612,15,23
0.702660769442428,3165679,974440,18,16
0.702609367552903,2720504,2138095,22,27
0.702586219342348,2225242,1414013,24,18
0.702434132490494,2999677,2758625,98,111
0.702093178429776,3023975,444762,31,53
0.701945953599298,3424887,2646824,17,25
0.701803246148503,3446062,3200984,94,105
0.701555706935333,3365721,488099,99,92
0.701519342776296,2786856,12580,16,15
0.701508523558418,3201833,2128474,18,18
0.701495829675156,3498241,2016058,20,16
0.701482420875163,2802099,557209,17,22
0.701261357037257,3359485,3306450,23,17
0.701165011330325,2915244,2168226,18,19
0.701101153086917,2877148,2742099,103,83
0.701046574568989,2768754,2665361,28,15
0.700995209539232,3494860,1723071,24,22
0.700990251176332,3459249,3359485,17,19
0.700986992813045,2982457,2889423,25,15
0.700974117937282,3401447,3018360,27,16
0.700929560119626,3497613,3477991,26,23
0.70077572103368,3490173,3477394,16,17
0.700741996732924,3496670,3162672,105,96
0.700692640728888,2782374,2698143,19,17
0.700450404511579,2774192,1469399,35,54
0.700319781722304,3475165,3459347,19,23
0.7002979036048,1154897,1076190,99,104
0.700283973384062,2151697,1529376,24,16
0.700283518600006,2555888,75049,15,40
0.700215837444875,3159830,2053171,20,17
0.700153383732686,2681960,2089002,15,26
0.700091854811473,2526836,466517,25,24
0.700080798374542,2190977,758884,15,16
0.699984978890288,3088489,2771563,23,24
0.699977240352037,3501301,2464907,20,16
0.69997707967597,2194588,421076,23,21
0.699870560563038,3459347,75049,15,19
0.699777713943463,2916982,2502218,97,87
0.699591133298247,2127793,282687,19,18
0.699433024301368,1534628,448404,21,18
0.699355885104535,3498241,3485270,22,16
0.699314086109346,3032198,2888920,34,18
0.699218751609569,3459347,2964209,26,19
0.699024679462907,1166743,616330,15,22
0.698896753392693,1876788,1003624,16,15
0.69870841347042,1586328,444669,105,93
0.698618448930115,2602709,1909554,15,19
0.698509110988404,1725834,882518,16,16
0.69843255223291,2913761,2682293,19,32
0.69843243735215,3476340,36162,15,19
0.698411892937114,2051308,217898,19,20
0.698356653751604,2162657,335249,29,19
0.697980774944619,2671212,1971648,16,30
0.697897354969232,2778904,2444483,16,27
0.697795698403582,3263539,2211771,94,115
0.697724747875796,2816673,2142605,20,17
0.697579865926411,2282096,119520,22,15
0.697470772909728,2086491,1842621,18,19
0.697424461398107,3105703,1013799,26,16
0.697356905615098,3361058,2347263,35,49
0.697283821485674,3254612,2683569,17,26
0.697167985022855,2409013,2243482,25,32
0.696986391236625,3497613,3479855,21,23
0.696972102147655,2775743,2082336,15,29
0.69692022232041,3465302,2888920,34,20
0.696893010739721,2572617,56106,17,22
0.696713049393603,3495046,125999,16,18
0.696687721399214,2717370,2690883,22,18
0.696664647744248,3440276,1642154,20,15
0.696646993472252,3486917,3392564,16,21
0.696575877972497,2628327,2283904,17,26
0.696524341758292,3444653,2016642,20,34
0.696385741593677,2846945,674394,32,15
0.69637316735128,3461926,2686087,16,17
0.696319519597953,3286235,2880440,110,121
0.696141479099679,2027828,11067,17,17
0.696101874466922,2352197,447976,111,101
0.696038284804329,2888688,1642154,20,17
0.696003031566556,3216303,1977612,15,16
0.695919526756883,2668340,2016058,20,19
0.695918012796785,1971648,1365443,18,16
0.695887622970781,2585354,1655145,99,95
0.695792591439435,3468331,1353931,19,21
0.695747807511663,3488255,3440682,29,15
0.695727329802031,2766181,1723087,24,16
0.695721123869044,3231653,1709133,23,15
0.695379800791652,3340601,42161,19,16
0.69529506189078,2474493,1857519,27,16
0.695147562727976,3230666,2540102,99,86
0.695026231801974,3205244,2999677,111,97
0.694979995000926,3463650,3462665,21,16
0.694918097260397,2720504,2571850,30,27
0.694890592313782,1550167,217898,19,23
0.694771886525896,2889423,2596647,24,25
0.694738631492344,2662679,135360,17,18
0.694502624344734,1879022,1746172,28,31
0.694458898531317,3227185,2931034,110,121
0.694444900447419,3493866,2152944,16,16
0.69440006063822,3268878,2035605,99,109
0.694365214455783,1365596,12607,21,16
0.694301376686342,3417601,915757,17,17
0.694272166007182,3459249,1977612,15,19
0.694146194917603,2811053,2049293,18,23
0.694006012056592,2124084,382401,24,16
0.693966147344702,3439376,3230666,86,110
0.69393957098682,3107612,2978338,17,17
0.69385767726428,3244716,2619647,30,29
0.693754677519866,2010968,1003883,18,16
0.693682513709171,2384632,541153,98,81
0.693567084502568,882518,226933,22,16
0.693530747866961,3439376,2399235,89,110
0.693504124654013,3471155,3139753,44,31
0.693458731907834,2619004,1370259,20,22
0.693272639866184,3130228,146343,19,26
0.693264146261958,3459347,1529376,24,19
0.693215339233038,3469887,3440276,15,15
0.693209349902688,2141158,2001117,19,20
0.693146950395775,3369933,1044778,20,28
0.693146363962306,3165471,882255,15,15
0.693109736670224,3488507,1468959,19,15
0.692982456140351,3363080,1876549,21,21
0.69296045787785,2630163,2045984,42,33
0.6929031029956,1725834,452527,25,16
0.692875290552439,2964314,544071,17,20
0.692789703976833,2831102,2236427,40,34
0.692446256008645,3439376,502377,110,110
0.69244223146822,3439588,1539587,16,18
0.69237182159233,2952551,1132441,111,100
0.692235374685747,660043,177889,20,17
0.692135766012033,3337726,3268878,109,104
0.69212132950194,1948747,563740,20,23
0.692113363836101,3350495,2642759,17,29
0.692034114031331,3468331,2234041,17,21
0.691975832024447,2928457,2883544,22,15
0.691973479725722,2416884,2112841,20,17
0.691958268225248,3497394,1953688,15,29
0.691851464880963,1353931,18192,27,19
0.691844856454983,2889423,1469399,35,25
0.691831152915285,2889423,2176366,43,25
0.691584313764568,2416183,1563099,21,17
0.691227114949348,3189274,2193778,103,88
0.691220828317844,3002058,2564934,30,25
0.691207005322965,3231653,75049,15,15
0.691195359325492,2322140,84649,18,19
0.691188974412286,3365721,2607521,65,92
0.691181515996764,2894160,1757045,23,19
0.691174397293955,2567403,46937,19,18
0.691116570839036,3248181,685661,18,20
0.690987346081889,3277383,2324332,22,15
0.690934350973434,3485270,1977612,15,22
0.690811095044038,2682293,1646308,19,19
0.690762657590187,2889423,2406340,20,25
0.690557426503321,3428657,2206384,26,17
0.690555347997323,3230666,541153,98,86
0.690536602223844,3361620,2556821,17,15
0.690503128516129,1979864,955001,23,17
0.690473802835952,3457130,3447319,16,22
0.690457549672302,3252893,3231653,15,30
0.690320772791882,3495962,3475906,95,96
0.690310274202396,2413105,2389739,27,23
0.69030039534008,2055842,1089425,15,18
0.690164636894285,2770074,1971648,16,22
0.69000647103247,3356878,3262328,20,15
0.689986926989645,3498241,1566810,21,16
0.689982638095297,2905908,956999,19,18
0.689883042548926,2603329,2098021,19,19
0.689843848868217,3256689,2665361,28,32
0.689750816523405,2999677,444669,105,111
0.689641848750759,2791475,118944,17,16
0.689540108238932,3315130,3263660,53,20
0.689402805539516,2588713,2544281,20,28
0.689397086670185,2664544,2553318,16,25
0.689315038368522,3457073,3447713,22,20
0.689304272716745,2848109,2293373,15,17
0.689293027097451,3365721,2081105,97,92
0.689128004807101,3463620,2592150,23,15
0.689113358310521,2802829,2770738,113,109
0.688969931916668,2720504,1289614,28,27
0.688926479570852,3231653,493419,27,15
0.688778871989631,1723071,1566810,21,24
0.688739264340467,2925282,2314349,26,15
0.688724528524023,3468331,2630241,15,21
0.688650643928885,2558655,31379,15,17
0.688591014345661,2816673,2686087,16,17
0.68857977085519,2653578,861397,33,23
0.688555405965307,3468331,2962781,25,21
0.688349227994736,2322140,382385,16,19
0.688312454655317,3440276,444445,24,15
0.688305048780011,3348421,463836,17,15
0.688286895342879,3356497,2597400,16,24
0.688283279589649,3394154,3072495,54,33
0.688134937241096,3479855,931503,48,21
0.688054466680421,2219883,75042,16,16
0.688018020091477,2138095,1538518,18,22
0.688008293590189,3036887,2999677,111,96
0.687885362039884,2164700,1607877,23,22
0.687863553143616,1929918,272969,20,15
0.687764966201386,2952551,2169765,90,100
0.687751129319501,3476514,664627,28,15
0.687481146802268,2376594,1493156,15,25
0.687387271377762,2999677,1990913,115,111
0.687366051906984,3251262,361750,16,21
0.687335520403466,2905114,2798312,17,20
0.687320166745385,2171220,1643986,33,23
0.687249061455295,3461869,3341301,16,23
0.687206143127576,2406611,2123725,18,28
0.687176094465611,2601051,1353931,19,37
0.687151922067494,3382032,1642154,20,16
0.686993253748966,2495542,2416183,17,17
0.686924197320832,2201935,61009,15,23
0.686802819743445,3009309,1306965,25,18
0.686775385529052,2184276,89303,15,20
0.686645499868155,2862395,449632,38,44
0.686613919191605,2331179,1682975,16,16
0.686589913777992,2138095,1510744,23,22
0.68653366574969,3115056,736542,19,21
0.686520492589118,882518,701644,29,16
0.68651332140504,3419840,2461602,17,33
0.686443625525035,3039009,2128474,18,22
0.686431144309748,3357147,1566810,21,27
0.686235574046314,1900418,1744930,16,25
0.686210758454882,2780575,118944,17,19
0.686192746194118,2992754,2585354,95,102
0.686134461088532,3205244,444669,105,97
0.686039992524762,3076235,482524,20,20
0.686036710848303,3461279,96333,15,17
0.685944804634607,3488037,3475485,23,17
0.685897435897436,2815827,1668698,18,18
0.685883998480258,2450733,1634784,21,19
0.685881637770624,2694933,2665361,28,16
0.685828372760761,2888920,2793131,38,34
0.685727543151621,1928969,882518,16,26
0.685710686364101,3471155,3400358,19,31
0.685648324105227,2671212,1566810,21,30
0.685619366496553,2162657,1338893,25,19
0.685574910283741,3372136,3032198,18,39
0.685461239959167,3475427,2801545,102,110
0.685106850279556,3209287,1946112,15,17
0.684961922640687,3501663,3369933,28,15
0.684838189263956,3455304,3441808,98,101
0.684755000821313,3387946,2641557,19,27
0.684751121000979,3446062,3189274,88,105
0.684732230569546,3413450,461378,19,16
0.684710010442926,1687552,1157152,16,22
0.684690735779799,2720504,931503,48,27
0.684654231605218,2618224,2098403,19,18
0.684565885372223,3428531,1981583,19,24
0.684559140648732,2605103,5547,19,16
0.684538087669337,3424508,1365443,18,22
0.68452708812599,3171232,487915,32,44
0.68450651606979,3408216,256383,20,20
0.684284077927888,2284644,1089425,15,16
0.684254565428374,3490799,3357147,27,31
0.684250721525732,1833667,463836,17,15
0.684220624590835,3409396,1899678,20,20
0.68421743498376,3186581,2016642,20,24
0.684117924930225,2693992,2540102,99,74
0.684112513377512,3203230,39607,15,31
0.684094529093138,3001263,2683569,17,22
0.684059230550617,2668340,1566810,21,19
0.684007260012796,522070,207875,19,24
0.684000566703184,2015161,488099,99,95
0.683929425698142,2978934,1905341,19,30
0.683919386141589,3344687,1977612,15,17
0.683906188467561,3495414,2880814,18,16
0.683826412153102,2190642,855133,16,25
0.683813273945093,3457582,1017738,22,18
0.683772706351735,2665361,2571850,30,28
0.683687332321972,3455304,3446086,100,101
0.683465764339014,3477991,669625,27,26
0.683455389837537,1413579,179238,18,17
0.683432640798824,3494860,3306450,23,22
0.683378077847036,3231153,1948747,23,21
0.683286136467314,2850634,1565985,22,16
0.683229600053691,3357147,1543803,19,27
0.683170803442654,2952787,2813612,15,30
0.683124950047428,2683569,2454347,25,17
0.682992629166686,541153,385375,95,98
0.682657052863779,2128474,1413579,17,18
0.682638557350048,2572854,593958,15,20
0.682515701534923,2737264,2142605,20,27
0.682457638967474,3497613,2888920,34,23
0.682435319726757,2875649,119520,22,29
0.682422113247374,2047197,177232,97,85
0.68241956719929,1668698,1563099,21,18
0.682403456966475,3479855,2157550,27,21
0.682297607141848,2682293,1642154,20,19
0.682231767149932,2641967,1448093,25,23
0.682203477104811,2151697,75049,15,16
0.682189443087932,3476514,2725167,24,15
0.682189068547445,2729625,2209823,19,15
0.68217766628933,3277383,2279793,28,15
0.682153155606796,3231236,1691773,23,20
0.682153124599944,3369933,3254612,26,28
0.68212690983911,1981040,1748546,30,35
0.682026094325932,2394078,39607,15,19
0.682018268793234,2913761,2418380,25,32
0.681989022952012,2665449,39607,15,19
0.681984947656501,2548362,2138095,22,32
0.681960450305727,3152626,2276074,20,23
0.68183999292654,2999677,2518272,104,111
0.681762687354474,3446062,2013480,93,105
0.681723384219624,3200348,2662679,18,33
0.681693908768429,127156,99069,76,54
0.68166753010353,3447319,2141022,40,16
0.681637898799932,3310126,2694636,17,24
0.681621203167467,3335405,2622631,18,17
0.681615574696315,3498241,235919,19,16
0.681561057024254,3032198,1979277,21,18
0.681510348712821,3446062,3088685,92,105
0.681494788273186,2838827,2743104,118,111
0.68145492321346,2561421,1034046,26,27
0.681446182135225,3498241,3466459,25,16
0.681426724724419,3494860,3485270,22,22
0.681308919454991,3217532,789872,17,21
0.681228962327776,2063979,1429232,22,21
0.681149319953662,2992754,982874,84,102
0.681114622557771,2898648,2082336,15,25
0.681109784689962,2929983,2225242,18,24
0.681060023645876,3341301,547356,18,16
0.681022465967487,3469887,1882208,22,15
0.680996238641585,2544119,2236596,24,20
0.680876644311931,2897766,2650513,17,16
0.680802908881026,3475089,535930,17,27
0.680755550673286,1515996,345858,32,16
0.680706232367699,2322089,7243,21,17
0.680652592386735,2159150,2155708,15,16
0.680457421132177,3036117,2371708,16,19
0.680392725894125,685661,18192,27,18
0.68036881215152,3461332,2581711,15,21
0.680309887074141,2139098,1995546,15,20
0.680284962769981,2843996,2341460,35,46
0.680278182940957,2927249,2147691,34,24
0.680256725811324,3424822,2661618,32,18
0.680255505702085,3460384,2414260,19,24
0.680160285517564,2664056,1370259,20,26
0.680039573370124,2650060,1289614,28,23
0.679981282899785,3439376,852964,106,110
0.679961458050325,3341301,226196,30,16
0.679935167864733,3452045,1746149,24,17
0.679911631169323,2931034,2636703,117,110
0.679872729609207,3295101,135360,17,35
0.679807581447717,3477394,2157550,27,16
0.679804512432735,2477854,1566810,21,37
0.679755391089099,2937115,531071,29,20
0.679675207008877,3419565,1709133,23,19
0.679582269536737,3428531,884760,15,24
0.679507577059705,3424421,3135764,17,17
0.679494908643332,3444551,2049374,17,18
0.679417665632504,3447319,2354229,18,16
0.679400099602715,2919235,486053,21,22
0.679389312977099,3489964,7045,15,15
0.679362840899997,2530248,2284644,16,21
0.679346781905314,3165162,286,54,58
0.679317581036932,3205244,2801545,102,97
0.67927382766774,1558437,321965,15,27
0.679264296551577,2816673,2279793,28,17
0.679256505669332,3401447,1352105,24,16
0.679190478655245,3446062,3378701,93,105
0.679173494131854,3341301,1752229,21,16
0.679165692398767,2026014,202437,18,20
0.679080103272565,3455304,2735737,99,101
0.678940588942559,3439376,2540102,99,110
0.678937591269085,3401193,1986873,15,15
0.678934604561125,2124283,1675135,22,16
0.678900102956421,3460037,2359575,18,20
0.678879048012425,3494860,3009302,21,22
0.678852204596513,2675775,2183606,15,18
0.678841905699192,3501663,1566810,21,15
0.678816381009671,3480409,2016642,20,22
0.678747977182175,3340601,18192,27,16
0.678653404743688,2606672,942249,19,19
0.678570296676116,2746574,277248,31,35
0.678478989971128,3455304,786973,86,101
0.678449018373496,2720504,2671376,24,27
0.678448838356497,3165679,444445,24,16
0.678442689464417,1726014,974440,18,24
0.67840797903287,2992754,2952551,100,102
0.678400951611304,3357147,2602709,19,27
0.6783995569806,2928457,7045,15,15
0.678340644377455,3478300,3474858,16,15
0.678292782140724,3463703,3452468,105,83
0.678185968938614,2829366,1948747,23,15
0.678182084297533,3484758,1646308,19,26
0.678108124521443,3492832,2671376,24,19
0.678107373195898,2186074,1607159,16,15
0.678059432661087,3499329,3455304,101,109
0.678034149588529,2617533,1154897,104,89
0.678032570202284,3426650,24788,20,23
0.677980381878792,2804417,344971,25,21
0.677944678662077,2683569,2016642,20,17
0.677862238308108,3472288,3382032,16,17
0.677833152583189,3094458,2200246,18,29
0.677737679693836,2422029,118944,17,32
0.677721241659146,2601051,685661,18,37
0.677712876246638,3476514,945008,23,15
0.677690118992,2209823,442232,29,19
0.677655711634824,3350997,3308452,25,26
0.67755015108546,3440682,3357147,27,29
0.677528027413241,3380912,541153,98,65
0.677518595683326,2713439,308961,21,15
0.677484539373825,3359485,1566810,21,17
0.677465974068729,276560,43658,19,19
0.677465609474022,3493949,3177145,34,19
0.677331415420576,2662679,282687,19,18
0.677218308976554,3234090,2035605,99,99
0.677155310381451,3268258,2788954,26,33
0.677097818207936,3455304,2412186,97,101
0.677078585954949,3253377,2306289,17,17
0.677049799539412,2798843,1009768,25,26
0.677039140652556,3497613,771193,18,23
0.67701552826982,1358474,61009,15,18
0.677005408254327,3501663,1685400,24,15
0.676995613833929,3251313,1760324,20,18
0.676795891776814,3498163,2590588,16,15
0.676783571142858,2693203,379779,16,29
0.676726342171917,2665361,45335,23,28
0.676713812312166,3446062,3411644,106,105
0.676690066508994,2193778,1171741,96,103
0.676689686249977,2474809,170943,18,26
0.676677382070487,2671376,2138095,22,24
0.676672361179892,915056,138024,24,15
0.676582346706593,3492832,2596647,24,19
0.676557819344797,2717370,1640064,19,18
0.676530204957137,2454347,2142605,20,25
0.676516587771207,3365721,444669,105,92
0.67648668468948,3494860,3322355,19,22
0.676447125408421,2612640,1882208,22,31
0.67644412290623,3494860,3462665,21,22
0.676406438227652,2619647,1723071,24,30
0.676397099939676,488099,444669,105,99
