fac1,fac2,fac1_name,fac2_name,wstart,wid,week,fac1_total,fac1_okay,fac1_hosp,fac1_travel,fac1_jail,fac1_pct,fac2_total,fac2_okay,fac2_hosp,fac2_travel,fac2_jail,fac2_pct,timestamp
37537,41777,The Regiment,The Swarm,1741219200,22927,2025_10,17,0,13,4,0,0,11,2,9,0,0,0.18,1741221011.83464
47835,50418,Frogs of Fortune,The UnderDogz,1741219200,22859,2025_10,22,8,14,0,0,0.36,15,0,13,2,0,0,1741221011.83464
37537,41777,The Regiment,The Swarm,1741219200,22927,2025_10,17,3,10,3,0,0.18,11,3,8,0,0,0.27,1741222811.78418
47835,50418,Frogs of Fortune,The UnderDogz,1741219200,22859,2025_10,22,6,16,0,0,0.27,15,0,13,2,0,0,1741222811.78418
37537,41777,The Regiment,The Swarm,1741219200,22927,2025_10,17,2,12,2,0,0.12,11,4,7,0,0,0.36,1741224611.17219
47835,50418,Frogs of Fortune,The UnderDogz,1741219200,22859,2025_10,22,2,20,0,0,0.09,15,0,13,2,0,0,1741224611.17219
47042,49666,Risky Business,THE SALT-BORN,1741226400,23025,2025_10,18,14,2,1,0,0.78,14,12,0,1,0,0.86,1741226412.60801
37537,41777,The Regiment,The Swarm,1741219200,22927,2025_10,17,1,13,1,0,0.06,11,3,8,0,0,0.27,1741226412.60801
47835,50418,Frogs of Fortune,The UnderDogz,1741219200,22859,2025_10,22,3,19,0,0,0.14,15,0,13,2,0,0,1741226412.60801
47042,49666,Risky Business,THE SALT-BORN,1741226400,23025,2025_10,18,15,1,1,0,0.83,14,1,11,2,0,0.07,1741228212.15216
37537,41777,The Regiment,The Swarm,1741219200,22927,2025_10,17,2,12,1,0,0.12,11,3,8,0,0,0.27,1741228212.15216
47835,50418,Frogs of Fortune,The UnderDogz,1741219200,22859,2025_10,22,3,19,0,0,0.14,15,0,12,3,0,0,1741228212.15216
47042,49666,Risky Business,THE SALT-BORN,1741226400,23025,2025_10,18,15,2,1,0,0.83,14,6,7,1,0,0.43,1741230011.79675
37537,41777,The Regiment,The Swarm,1741219200,22927,2025_10,17,1,13,1,0,0.06,11,4,7,0,0,0.36,1741230011.79675
53109,53236,Cali Cartel,Small Warring Faction,1741230000,22897,2025_10,20,17,1,2,0,0.85,15,12,0,2,0,0.8,1741230011.79675
47835,50418,Frogs of Fortune,The UnderDogz,1741219200,22859,2025_10,22,4,18,0,0,0.18,15,0,12,3,0,0,1741230011.79675
47042,49666,Risky Business,THE SALT-BORN,1741226400,23025,2025_10,18,15,1,1,0,0.83,14,5,8,1,0,0.36,1741231810.66014
37537,41777,The Regiment,The Swarm,1741219200,22927,2025_10,17,2,12,1,0,0.12,11,1,10,0,0,0.09,1741231810.66014
53109,53236,Cali Cartel,Small Warring Faction,1741230000,22897,2025_10,20,12,3,5,0,0.6,15,2,11,1,0,0.13,1741231810.66014
47835,50418,Frogs of Fortune,The UnderDogz,1741219200,22859,2025_10,22,2,20,0,0,0.09,15,2,10,2,0,0.13,1741231810.66014
47042,49666,Risky Business,THE SALT-BORN,1741226400,23025,2025_10,18,12,4,2,0,0.67,14,5,8,1,0,0.36,1741233612.70617
37537,41777,The Regiment,The Swarm,1741219200,22927,2025_10,17,7,6,2,0,0.41,11,1,10,0,0,0.09,1741233612.70617
49739,51011,Obscure -Recruiting-,The Crazy Horses,1741233600,22904,2025_10,14,6,2,5,0,0.43,12,11,1,0,0,0.92,1741233612.70617
53109,53236,Cali Cartel,Small Warring Faction,1741230000,22897,2025_10,20,0,17,3,0,0,15,5,8,2,0,0.33,1741233612.70617
47835,50418,Frogs of Fortune,The UnderDogz,1741219200,22859,2025_10,22,2,20,0,0,0.09,15,0,12,2,0,0,1741233612.70617
47042,49666,Risky Business,THE SALT-BORN,1741226400,23025,2025_10,18,15,1,2,0,0.83,14,1,13,0,0,0.07,1741235410.17691
37537,41777,The Regiment,The Swarm,1741219200,22927,2025_10,17,0,12,3,0,0,11,3,8,0,0,0.27,1741235410.17691
49739,51011,Obscure -Recruiting-,The Crazy Horses,1741233600,22904,2025_10,14,6,2,4,0,0.43,12,5,3,3,0,0.42,1741235410.17691
53109,53236,Cali Cartel,Small Warring Faction,1741230000,22897,2025_10,20,3,15,2,0,0.15,15,4,9,2,0,0.27,1741235410.17691
47835,50418,Frogs of Fortune,The UnderDogz,1741219200,22859,2025_10,22,3,19,0,0,0.14,15,0,12,2,0,0,1741235410.17691
47042,49666,Risky Business,THE SALT-BORN,1741226400,23025,2025_10,18,15,2,1,0,0.83,14,2,12,0,0,0.14,1741237210.15241
50278,52357,Faygo Gang,Mystic Marauders,1741237200,22959,2025_10,11,9,2,0,0,0.82,11,9,0,0,0,0.82,1741237210.15241
37537,41777,The Regiment,The Swarm,1741219200,22927,2025_10,17,1,9,5,0,0.06,11,2,9,0,0,0.18,1741237210.15241
49739,51011,Obscure -Recruiting-,The Crazy Horses,1741233600,22904,2025_10,14,7,1,3,0,0.5,12,4,3,5,0,0.33,1741237210.15241
44222,53366,Begal,Velobytes Network,1741237200,22899,2025_10,15,15,0,0,0,1,11,11,0,0,0,1,1741237210.15241
53109,53236,Cali Cartel,Small Warring Faction,1741230000,22897,2025_10,20,0,17,2,0,0,15,9,5,1,0,0.6,1741237210.15241
47835,50418,Frogs of Fortune,The UnderDogz,1741219200,22859,2025_10,22,2,20,0,0,0.09,15,1,10,2,0,0.07,1741237210.15241
47042,49666,Risky Business,THE SALT-BORN,1741226400,23025,2025_10,18,11,6,1,0,0.61,14,1,13,0,0,0.07,1741239010.13312
50278,52357,Faygo Gang,Mystic Marauders,1741237200,22959,2025_10,11,3,8,0,0,0.27,11,8,1,2,0,0.73,1741239010.13312
37537,41777,The Regiment,The Swarm,1741219200,22927,2025_10,17,4,6,4,0,0.24,11,1,10,0,0,0.09,1741239010.13312
49739,51011,Obscure -Recruiting-,The Crazy Horses,1741233600,22904,2025_10,14,2,7,2,0,0.14,12,6,2,4,0,0.5,1741239010.13312
44222,53366,Begal,Velobytes Network,1741237200,22899,2025_10,15,7,8,0,0,0.47,11,9,1,1,0,0.82,1741239010.13312
53109,53236,Cali Cartel,Small Warring Faction,1741230000,22897,2025_10,20,2,15,3,0,0.1,15,5,8,2,0,0.33,1741239010.13312
47835,50418,Frogs of Fortune,The UnderDogz,1741219200,22859,2025_10,22,2,20,0,0,0.09,15,1,11,1,0,0.07,1741239010.13312
47042,49666,Risky Business,THE SALT-BORN,1741226400,23025,2025_10,18,11,6,1,0,0.61,14,5,9,0,0,0.36,1741240810.79863
50278,52357,Faygo Gang,Mystic Marauders,1741237200,22959,2025_10,11,2,9,0,0,0.18,11,8,1,2,0,0.73,1741240810.79863
37537,41777,The Regiment,The Swarm,1741219200,22927,2025_10,17,9,2,3,0,0.53,11,0,11,0,0,0,1741240810.79863
49739,51011,Obscure -Recruiting-,The Crazy Horses,1741233600,22904,2025_10,14,3,5,2,0,0.21,12,7,1,4,0,0.58,1741240810.79863
44222,53366,Begal,Velobytes Network,1741237200,22899,2025_10,15,9,6,0,0,0.6,11,10,0,1,0,0.91,1741240810.79863
53109,53236,Cali Cartel,Small Warring Faction,1741230000,22897,2025_10,20,1,17,1,0,0.05,15,9,5,0,0,0.6,1741240810.79863
47835,50418,Frogs of Fortune,The UnderDogz,1741219200,22859,2025_10,22,2,20,0,0,0.09,15,5,6,1,0,0.33,1741240810.79863
47042,49666,Risky Business,THE SALT-BORN,1741226400,23025,2025_10,18,12,5,1,0,0.67,14,7,7,0,0,0.5,1741242613.26229
50278,52357,Faygo Gang,Mystic Marauders,1741237200,22959,2025_10,11,1,10,0,0,0.09,11,8,0,2,0,0.73,1741242613.26229
37537,41777,The Regiment,The Swarm,1741219200,22927,2025_10,17,10,1,3,0,0.59,11,0,11,0,0,0,1741242613.26229
49739,51011,Obscure -Recruiting-,The Crazy Horses,1741233600,22904,2025_10,14,2,7,2,0,0.14,12,7,1,4,0,0.58,1741242613.26229
44222,53366,Begal,Velobytes Network,1741237200,22899,2025_10,15,14,1,0,0,0.93,11,7,4,0,0,0.64,1741242613.26229
53109,53236,Cali Cartel,Small Warring Faction,1741230000,22897,2025_10,20,13,6,1,0,0.65,15,7,5,3,0,0.47,1741242613.26229
47835,50418,Frogs of Fortune,The UnderDogz,1741219200,22859,2025_10,22,3,19,0,0,0.14,15,4,6,2,0,0.27,1741242613.26229
47042,49666,Risky Business,THE SALT-BORN,1741226400,23025,2025_10,18,10,7,1,0,0.56,14,7,7,0,0,0.5,1741244412.12862
50278,52357,Faygo Gang,Mystic Marauders,1741237200,22959,2025_10,11,1,10,0,0,0.09,11,8,0,2,0,0.73,1741244412.12862
37537,41777,The Regiment,The Swarm,1741219200,22927,2025_10,17,9,2,3,0,0.53,11,0,11,0,0,0,1741244412.12862
49739,51011,Obscure -Recruiting-,The Crazy Horses,1741233600,22904,2025_10,14,2,6,2,0,0.14,12,6,2,4,0,0.5,1741244412.12862
44222,53366,Begal,Velobytes Network,1741237200,22899,2025_10,15,11,4,0,0,0.73,11,7,3,1,0,0.64,1741244412.12862
53109,53236,Cali Cartel,Small Warring Faction,1741230000,22897,2025_10,20,1,16,2,0,0.05,15,6,5,3,0,0.4,1741244412.12862
52932,53254,Elite Hunters,New Horizon,1741244400,22882,2025_10,19,16,1,0,0,0.84,24,18,3,3,0,0.75,1741244412.12862
47835,50418,Frogs of Fortune,The UnderDogz,1741219200,22859,2025_10,22,5,17,0,0,0.23,15,3,7,2,0,0.2,1741244412.12862
47042,49666,Risky Business,THE SALT-BORN,1741226400,23025,2025_10,18,11,6,0,0,0.61,14,10,4,0,0,0.71,1741246211.53863
50278,52357,Faygo Gang,Mystic Marauders,1741237200,22959,2025_10,11,4,7,0,0,0.36,11,9,1,1,0,0.82,1741246211.53863
37537,41777,The Regiment,The Swarm,1741219200,22927,2025_10,17,8,2,5,0,0.47,11,0,11,0,0,0,1741246211.53863
49739,51011,Obscure -Recruiting-,The Crazy Horses,1741233600,22904,2025_10,14,2,4,4,0,0.14,12,7,1,4,0,0.58,1741246211.53863
44222,53366,Begal,Velobytes Network,1741237200,22899,2025_10,15,11,4,0,0,0.73,11,8,2,1,0,0.73,1741246211.53863
53109,53236,Cali Cartel,Small Warring Faction,1741230000,22897,2025_10,20,8,9,1,0,0.4,15,10,1,4,0,0.67,1741246211.53863
52932,53254,Elite Hunters,New Horizon,1741244400,22882,2025_10,19,1,16,0,0,0.05,24,14,6,4,0,0.58,1741246211.53863
47835,50418,Frogs of Fortune,The UnderDogz,1741219200,22859,2025_10,22,3,19,0,0,0.14,15,1,9,2,0,0.07,1741246211.53863
47042,49666,Risky Business,THE SALT-BORN,1741226400,23025,2025_10,18,4,14,0,0,0.22,14,9,5,0,0,0.64,1741248012.4067
50278,52357,Faygo Gang,Mystic Marauders,1741237200,22959,2025_10,11,1,10,0,0,0.09,11,5,5,0,0,0.45,1741248012.4067
37537,41777,The Regiment,The Swarm,1741219200,22927,2025_10,17,8,3,4,0,0.47,11,1,10,0,0,0.09,1741248012.4067
49739,51011,Obscure -Recruiting-,The Crazy Horses,1741233600,22904,2025_10,14,1,6,2,0,0.07,12,7,1,4,0,0.58,1741248012.4067
44222,53366,Begal,Velobytes Network,1741237200,22899,2025_10,15,13,2,0,0,0.87,11,9,1,1,0,0.82,1741248012.4067
53109,53236,Cali Cartel,Small Warring Faction,1741230000,22897,2025_10,20,7,10,1,0,0.35,15,9,3,2,0,0.6,1741248012.4067
52932,53254,Elite Hunters,New Horizon,1741244400,22882,2025_10,19,3,16,0,0,0.16,24,13,6,3,0,0.54,1741248012.4067
47835,50418,Frogs of Fortune,The UnderDogz,1741219200,22859,2025_10,22,5,17,0,0,0.23,15,0,10,1,0,0,1741248012.4067
47042,49666,Risky Business,THE SALT-BORN,1741226400,23025,2025_10,18,6,12,0,0,0.33,14,12,2,0,0,0.86,1741249811.28262
50278,52357,Faygo Gang,Mystic Marauders,1741237200,22959,2025_10,11,1,9,1,0,0.09,11,6,3,0,0,0.55,1741249811.28262
37537,41777,The Regiment,The Swarm,1741219200,22927,2025_10,17,10,1,4,0,0.59,11,0,11,0,0,0,1741249811.28262
49739,51011,Obscure -Recruiting-,The Crazy Horses,1741233600,22904,2025_10,14,0,6,0,0,0,12,8,1,3,0,0.67,1741249811.28262
44222,53366,Begal,Velobytes Network,1741237200,22899,2025_10,15,7,8,0,0,0.47,11,8,3,0,0,0.73,1741249811.28262
53109,53236,Cali Cartel,Small Warring Faction,1741230000,22897,2025_10,20,7,11,0,0,0.35,15,11,0,4,0,0.73,1741249811.28262
52932,53254,Elite Hunters,New Horizon,1741244400,22882,2025_10,19,1,18,0,0,0.05,24,8,10,4,0,0.33,1741249811.28262
47835,50418,Frogs of Fortune,The UnderDogz,1741219200,22859,2025_10,22,4,18,0,0,0.18,15,1,9,2,0,0.07,1741249811.28262
47042,49666,Risky Business,THE SALT-BORN,1741226400,23025,2025_10,18,4,14,0,0,0.22,14,5,9,0,0,0.36,1741251612.47673
50278,52357,Faygo Gang,Mystic Marauders,1741237200,22959,2025_10,11,5,5,1,0,0.45,11,0,10,0,0,0,1741251612.47673
37537,41777,The Regiment,The Swarm,1741219200,22927,2025_10,17,11,0,4,0,0.65,11,0,11,0,0,0,1741251612.47673
49739,51011,Obscure -Recruiting-,The Crazy Horses,1741233600,22904,2025_10,14,0,6,0,0,0,12,8,0,2,0,0.67,1741251612.47673
44222,53366,Begal,Velobytes Network,1741237200,22899,2025_10,15,13,2,0,0,0.87,11,7,3,1,0,0.64,1741251612.47673
53109,53236,Cali Cartel,Small Warring Faction,1741230000,22897,2025_10,20,4,13,1,0,0.2,15,11,0,4,0,0.73,1741251612.47673
52932,53254,Elite Hunters,New Horizon,1741244400,22882,2025_10,19,5,12,1,0,0.26,24,4,14,4,0,0.17,1741251612.47673
47835,50418,Frogs of Fortune,The UnderDogz,1741219200,22859,2025_10,22,6,16,0,0,0.27,15,2,7,2,0,0.13,1741251612.47673
47042,49666,Risky Business,THE SALT-BORN,1741226400,23025,2025_10,18,3,15,0,0,0.17,14,8,6,0,0,0.57,1741253411.45688
50278,52357,Faygo Gang,Mystic Marauders,1741237200,22959,2025_10,11,1,9,1,0,0.09,11,4,4,1,0,0.36,1741253411.45688
37537,41777,The Regiment,The Swarm,1741219200,22927,2025_10,17,12,0,3,0,0.71,11,0,11,0,0,0,1741253411.45688
49739,51011,Obscure -Recruiting-,The Crazy Horses,1741233600,22904,2025_10,14,1,5,0,0,0.07,12,8,0,1,0,0.67,1741253411.45688
44222,53366,Begal,Velobytes Network,1741237200,22899,2025_10,15,4,11,0,0,0.27,11,0,11,0,0,0,1741253411.45688
53109,53236,Cali Cartel,Small Warring Faction,1741230000,22897,2025_10,20,8,9,1,0,0.4,15,10,0,5,0,0.67,1741253411.45688
52932,53254,Elite Hunters,New Horizon,1741244400,22882,2025_10,19,13,3,1,0,0.68,24,5,16,2,0,0.21,1741253411.45688
47835,50418,Frogs of Fortune,The UnderDogz,1741219200,22859,2025_10,22,3,19,0,0,0.14,15,2,7,2,0,0.13,1741253411.45688
47042,49666,Risky Business,THE SALT-BORN,1741226400,23025,2025_10,18,4,14,0,0,0.22,14,9,5,0,0,0.64,1741255212.20699
50278,52357,Faygo Gang,Mystic Marauders,1741237200,22959,2025_10,11,1,9,1,0,0.09,11,2,6,0,0,0.18,1741255212.20699
37537,41777,The Regiment,The Swarm,1741219200,22927,2025_10,17,12,0,3,0,0.71,11,0,11,0,0,0,1741255212.20699
49739,51011,Obscure -Recruiting-,The Crazy Horses,1741233600,22904,2025_10,14,1,6,0,0,0.07,12,8,0,2,0,0.67,1741255212.20699
44222,53366,Begal,Velobytes Network,1741237200,22899,2025_10,15,15,0,0,0,1,11,1,10,0,0,0.09,1741255212.20699
53109,53236,Cali Cartel,Small Warring Faction,1741230000,22897,2025_10,20,6,11,1,0,0.3,15,9,0,5,0,0.6,1741255212.20699
52932,53254,Elite Hunters,New Horizon,1741244400,22882,2025_10,19,3,13,1,0,0.16,24,4,17,2,0,0.17,1741255212.20699
47835,50418,Frogs of Fortune,The UnderDogz,1741219200,22859,2025_10,22,4,18,0,0,0.18,15,0,9,2,0,0,1741255212.20699
47042,49666,Risky Business,THE SALT-BORN,1741226400,23025,2025_10,18,8,10,0,0,0.44,14,5,9,0,0,0.36,1741257011.20911
50278,52357,Faygo Gang,Mystic Marauders,1741237200,22959,2025_10,11,1,9,1,0,0.09,11,5,4,0,0,0.45,1741257011.20911
37537,41777,The Regiment,The Swarm,1741219200,22927,2025_10,17,13,0,2,0,0.76,11,0,11,0,0,0,1741257011.20911
49739,51011,Obscure -Recruiting-,The Crazy Horses,1741233600,22904,2025_10,14,1,5,0,0,0.07,12,9,1,1,0,0.75,1741257011.20911
44222,53366,Begal,Velobytes Network,1741237200,22899,2025_10,15,9,6,0,0,0.6,11,11,0,0,0,1,1741257011.20911
53109,53236,Cali Cartel,Small Warring Faction,1741230000,22897,2025_10,20,2,15,1,0,0.1,15,8,2,3,0,0.53,1741257011.20911
52932,53254,Elite Hunters,New Horizon,1741244400,22882,2025_10,19,10,6,1,0,0.53,24,8,12,2,0,0.33,1741257011.20911
47835,50418,Frogs of Fortune,The UnderDogz,1741219200,22859,2025_10,22,6,16,0,0,0.27,15,0,8,4,0,0,1741257011.20911
47042,49666,Risky Business,THE SALT-BORN,1741226400,23025,2025_10,18,11,7,0,0,0.61,14,6,6,2,0,0.43,1741258811.76353
50278,52357,Faygo Gang,Mystic Marauders,1741237200,22959,2025_10,11,1,9,1,0,0.09,11,0,8,0,0,0,1741258811.76353
37537,41777,The Regiment,The Swarm,1741219200,22927,2025_10,17,13,0,2,0,0.76,11,0,11,0,0,0,1741258811.76353
49739,51011,Obscure -Recruiting-,The Crazy Horses,1741233600,22904,2025_10,14,2,5,0,0,0.14,12,9,1,1,0,0.75,1741258811.76353
44222,53366,Begal,Velobytes Network,1741237200,22899,2025_10,15,11,4,0,0,0.73,11,10,1,0,0,0.91,1741258811.76353
53109,53236,Cali Cartel,Small Warring Faction,1741230000,22897,2025_10,20,7,11,1,0,0.35,15,9,0,3,0,0.6,1741258811.76353
52932,53254,Elite Hunters,New Horizon,1741244400,22882,2025_10,19,2,14,1,0,0.11,24,17,3,1,0,0.71,1741258811.76353
47835,50418,Frogs of Fortune,The UnderDogz,1741219200,22859,2025_10,22,11,11,0,0,0.5,15,2,6,4,0,0.13,1741258811.76353
47042,49666,Risky Business,THE SALT-BORN,1741226400,23025,2025_10,18,11,7,0,0,0.61,14,2,10,1,0,0.14,1741260613.83604
50278,52357,Faygo Gang,Mystic Marauders,1741237200,22959,2025_10,11,1,9,1,0,0.09,11,5,3,0,0,0.45,1741260613.83604
37537,41777,The Regiment,The Swarm,1741219200,22927,2025_10,17,11,1,3,0,0.65,11,0,11,0,0,0,1741260613.83604
49739,51011,Obscure -Recruiting-,The Crazy Horses,1741233600,22904,2025_10,14,0,5,1,0,0,12,9,0,1,0,0.75,1741260613.83604
44222,53366,Begal,Velobytes Network,1741237200,22899,2025_10,15,12,3,0,0,0.8,11,9,2,0,0,0.82,1741260613.83604
53109,53236,Cali Cartel,Small Warring Faction,1741230000,22897,2025_10,20,7,11,1,0,0.35,15,4,5,4,0,0.27,1741260613.83604
52932,53254,Elite Hunters,New Horizon,1741244400,22882,2025_10,19,10,7,1,0,0.53,24,4,16,1,0,0.17,1741260613.83604
47835,50418,Frogs of Fortune,The UnderDogz,1741219200,22859,2025_10,22,5,17,0,0,0.23,15,0,9,4,0,0,1741260613.83604
47042,49666,Risky Business,THE SALT-BORN,1741226400,23025,2025_10,18,11,7,0,0,0.61,14,8,3,2,0,0.57,1741262411.85009
50278,52357,Faygo Gang,Mystic Marauders,1741237200,22959,2025_10,11,1,9,0,0,0.09,11,8,0,0,0,0.73,1741262411.85009
37537,41777,The Regiment,The Swarm,1741219200,22927,2025_10,17,10,2,3,0,0.59,11,0,11,0,0,0,1741262411.85009
49739,51011,Obscure -Recruiting-,The Crazy Horses,1741233600,22904,2025_10,14,2,3,0,0,0.14,12,9,0,2,0,0.75,1741262411.85009
44222,53366,Begal,Velobytes Network,1741237200,22899,2025_10,15,11,4,0,0,0.73,11,10,1,0,0,0.91,1741262411.85009
53109,53236,Cali Cartel,Small Warring Faction,1741230000,22897,2025_10,20,0,17,1,0,0,15,9,1,3,0,0.6,1741262411.85009
52932,53254,Elite Hunters,New Horizon,1741244400,22882,2025_10,19,13,3,2,0,0.68,24,3,17,1,0,0.12,1741262411.85009
47835,50418,Frogs of Fortune,The UnderDogz,1741219200,22859,2025_10,22,8,14,0,0,0.36,15,1,8,4,0,0.07,1741262411.85009
47042,49666,Risky Business,THE SALT-BORN,1741226400,23025,2025_10,18,14,3,1,0,0.78,14,5,6,1,0,0.36,1741264211.55964
50278,52357,Faygo Gang,Mystic Marauders,1741237200,22959,2025_10,11,5,5,0,0,0.45,11,0,9,1,0,0,1741264211.55964
37537,41777,The Regiment,The Swarm,1741219200,22927,2025_10,17,10,1,4,0,0.59,11,1,10,0,0,0.09,1741264211.55964
49739,51011,Obscure -Recruiting-,The Crazy Horses,1741233600,22904,2025_10,14,1,3,1,0,0.07,12,9,0,2,0,0.75,1741264211.55964
44222,53366,Begal,Velobytes Network,1741237200,22899,2025_10,15,5,10,0,0,0.33,11,10,1,0,0,0.91,1741264211.55964
53109,53236,Cali Cartel,Small Warring Faction,1741230000,22897,2025_10,20,8,9,1,0,0.4,15,7,0,5,0,0.47,1741264211.55964
52932,53254,Elite Hunters,New Horizon,1741244400,22882,2025_10,19,7,7,0,0,0.37,24,14,8,1,0,0.58,1741264211.55964
47835,50418,Frogs of Fortune,The UnderDogz,1741219200,22859,2025_10,22,4,18,0,0,0.18,15,3,6,3,0,0.2,1741264211.55964
52015,52777,Red Rising,FaZe-BloodLust,1741266000,23044,2025_10,16,12,2,0,0,0.75,16,12,3,1,0,0.75,1741266011.45362
50399,52787,TheUnknowns,Hopeless,1741266000,23036,2025_10,12,7,0,3,0,0.58,19,15,0,1,0,0.79,1741266011.45362
47042,49666,Risky Business,THE SALT-BORN,1741226400,23025,2025_10,18,10,7,1,0,0.56,14,1,9,4,0,0.07,1741266011.45362
52603,52693,Midas Touch,JCL Base 1,1741266000,22969,2025_10,12,10,0,1,0,0.83,21,5,11,3,0,0.24,1741266011.45362
50278,52357,Faygo Gang,Mystic Marauders,1741237200,22959,2025_10,11,1,9,0,0,0.09,11,7,3,0,0,0.64,1741266011.45362
50271,53074,Warhounds,Low Vibin&#039;,1741266000,22944,2025_10,12,1,8,2,0,0.08,14,5,8,1,0,0.36,1741266011.45362
37537,41777,The Regiment,The Swarm,1741219200,22927,2025_10,17,11,0,4,0,0.65,11,2,9,0,0,0.18,1741266011.45362
49739,51011,Obscure -Recruiting-,The Crazy Horses,1741233600,22904,2025_10,14,1,3,1,0,0.07,12,9,0,2,0,0.75,1741266011.45362
44222,53366,Begal,Velobytes Network,1741237200,22899,2025_10,15,8,7,0,0,0.53,11,10,1,0,0,0.91,1741266011.45362
53109,53236,Cali Cartel,Small Warring Faction,1741230000,22897,2025_10,20,7,12,1,0,0.35,15,7,0,5,0,0.47,1741266011.45362
52932,53254,Elite Hunters,New Horizon,1741244400,22882,2025_10,19,4,11,0,0,0.21,24,11,11,2,0,0.46,1741266011.45362
47835,50418,Frogs of Fortune,The UnderDogz,1741219200,22859,2025_10,22,2,20,0,0,0.09,15,2,6,4,0,0.13,1741266011.45362
52015,52777,Red Rising,FaZe-BloodLust,1741266000,23044,2025_10,16,12,2,0,0,0.75,16,4,11,1,0,0.25,1741267816.42162
50399,52787,TheUnknowns,Hopeless,1741266000,23036,2025_10,12,1,5,5,0,0.08,19,5,6,7,0,0.26,1741267816.42162
47042,49666,Risky Business,THE SALT-BORN,1741226400,23025,2025_10,18,9,7,2,0,0.5,14,10,1,3,0,0.71,1741267816.42162
52603,52693,Midas Touch,JCL Base 1,1741266000,22969,2025_10,12,4,6,1,0,0.33,21,1,14,4,0,0.05,1741267816.42162
50278,52357,Faygo Gang,Mystic Marauders,1741237200,22959,2025_10,11,2,8,0,0,0.18,11,7,3,0,0,0.64,1741267816.42162
50271,53074,Warhounds,Low Vibin&#039;,1741266000,22944,2025_10,12,0,8,3,0,0,14,4,8,1,0,0.29,1741267816.42162
37537,41777,The Regiment,The Swarm,1741219200,22927,2025_10,17,9,1,5,0,0.53,11,4,7,0,0,0.36,1741267816.42162
49739,51011,Obscure -Recruiting-,The Crazy Horses,1741233600,22904,2025_10,14,0,4,2,0,0,12,9,0,2,0,0.75,1741267816.42162
44222,53366,Begal,Velobytes Network,1741237200,22899,2025_10,15,14,1,0,0,0.93,11,10,1,0,0,0.91,1741267816.42162
53109,53236,Cali Cartel,Small Warring Faction,1741230000,22897,2025_10,20,9,7,2,0,0.45,15,6,2,5,0,0.4,1741267816.42162
52932,53254,Elite Hunters,New Horizon,1741244400,22882,2025_10,19,6,8,2,0,0.32,24,17,4,2,0,0.71,1741267816.42162
47835,50418,Frogs of Fortune,The UnderDogz,1741219200,22859,2025_10,22,2,19,1,0,0.09,15,3,5,5,0,0.2,1741267816.42162
52015,52777,Red Rising,FaZe-BloodLust,1741266000,23044,2025_10,16,13,1,0,0,0.81,16,3,12,1,0,0.19,1741269615.13951
50399,52787,TheUnknowns,Hopeless,1741266000,23036,2025_10,12,3,3,5,0,0.25,19,3,8,4,0,0.16,1741269615.13951
47042,49666,Risky Business,THE SALT-BORN,1741226400,23025,2025_10,18,11,4,3,0,0.61,14,9,3,2,0,0.64,1741269615.13951
49573,50573,Fast&amp;FuriousTornDrift,ECLIPSE VANGUARD,1741269600,22995,2025_10,22,13,2,6,0,0.59,19,5,5,5,0,0.26,1741269615.13951
52603,52693,Midas Touch,JCL Base 1,1741266000,22969,2025_10,12,2,7,2,0,0.17,21,5,9,2,0,0.24,1741269615.13951
50278,52357,Faygo Gang,Mystic Marauders,1741237200,22959,2025_10,11,2,8,0,0,0.18,11,2,7,0,0,0.18,1741269615.13951
3241,21665,JFK,Monarch Army of Light,1741269600,22955,2025_10,79,70,4,3,0,0.89,99,88,2,9,0,0.89,1741269615.13951
50271,53074,Warhounds,Low Vibin&#039;,1741266000,22944,2025_10,12,1,7,3,0,0.08,14,4,8,1,0,0.29,1741269615.13951
37537,41777,The Regiment,The Swarm,1741219200,22927,2025_10,17,10,2,5,0,0.59,11,4,7,0,0,0.36,1741269615.13951
9356,43325,SMTH - Party Animals,Crime Syndicate,1741269600,22914,2025_10,95,81,3,8,0,0.85,87,70,5,10,0,0.8,1741269615.13951
49739,51011,Obscure -Recruiting-,The Crazy Horses,1741233600,22904,2025_10,14,0,4,2,0,0,12,9,0,2,0,0.75,1741269615.13951
44222,53366,Begal,Velobytes Network,1741237200,22899,2025_10,15,12,3,0,0,0.8,11,8,3,0,0,0.73,1741269615.13951
53109,53236,Cali Cartel,Small Warring Faction,1741230000,22897,2025_10,20,7,9,2,0,0.35,15,7,3,3,0,0.47,1741269615.13951
52932,53254,Elite Hunters,New Horizon,1741244400,22882,2025_10,19,12,3,1,0,0.63,24,7,14,2,0,0.29,1741269615.13951
50467,51404,D0p3 Kr3w,The Gambino Goons,1741269600,22879,2025_10,39,36,1,2,0,0.92,30,27,1,2,0,0.9,1741269615.13951
47835,50418,Frogs of Fortune,The UnderDogz,1741219200,22859,2025_10,22,5,16,1,0,0.23,15,2,6,5,0,0.13,1741269615.13951
52015,52777,Red Rising,FaZe-BloodLust,1741266000,23044,2025_10,16,13,1,0,0,0.81,16,6,9,1,0,0.38,1741271410.20879
50399,52787,TheUnknowns,Hopeless,1741266000,23036,2025_10,12,0,5,6,0,0,19,7,5,3,0,0.37,1741271410.20879
