fac1,fac2,fac1_name,fac2_name,wstart,wid,week,fac1_total,fac1_okay,fac1_hosp,fac1_travel,fac1_jail,fac1_pct,fac2_total,fac2_okay,fac2_hosp,fac2_travel,fac2_jail,fac2_pct,timestamp
9171,24106,Occul2us,The Almanac,1743692400,24062,2025_14,13,0,9,4,0,0,15,2,10,3,0,0.13,1743719419.58746
51572,51754,Winter Fell,Outlaw&#039;s HQ,1743714000,24060,2025_14,20,3,9,5,0,0.15,15,7,5,3,0,0.47,1743719419.58746
8422,18569,Monarch Cupid,Romania Elite Kommando,1743688800,24058,2025_14,99,88,0,9,0,0.89,91,88,0,3,0,0.97,1743719419.58746
9370,20514,Cipher,DropBears,1743706800,24055,2025_14,68,15,43,7,0,0.22,80,67,0,12,0,0.84,1743719419.58746
46978,47710,PT-Slinkys,PT-GuemLand,1743710400,24043,2025_14,39,33,0,6,0,0.85,26,22,2,2,0,0.85,1743719419.58746
48109,50490,Tribunal Shadows,Heathen Saints,1743699600,24041,2025_14,23,4,18,0,0,0.17,30,1,19,7,0,0.03,1743719419.58746
36421,49169,T-HA 2.0,VOLT 44,1743710400,24037,2025_14,13,5,7,0,0,0.38,13,3,7,2,0,0.23,1743719419.58746
42961,48179,The Rebel Army,The Corleone Family,1743706800,24035,2025_14,21,5,15,1,0,0.24,24,20,3,1,0,0.83,1743719419.58746
46127,49041,Cyber Warfare,Mjolnir,1743714000,24031,2025_14,32,29,1,2,0,0.91,36,18,17,0,0,0.5,1743719419.58746
50960,52777,The District,Evil Angels,1743706800,24029,2025_14,15,12,0,3,0,0.8,19,9,8,1,0,0.47,1743719419.58746
9100,40624,The Black Hand,Toxic Reign,1743703200,24025,2025_14,69,65,0,3,0,0.94,80,39,34,4,0,0.49,1743719419.58746
19,13665,39th Street Killers,PT-Penguins,1743714000,24023,2025_14,91,11,72,8,0,0.12,91,58,23,3,5,0.69,1743719419.58746
50568,52042,The Saiyan Force,Perfectly Violent Society,1743696000,24019,2025_14,15,4,9,1,0,0.27,13,12,0,0,0,0.92,1743719419.58746
52915,53489,GAMER INC,The Horrow of Leadership,1743699600,24016,2025_14,17,16,0,0,0,0.94,14,12,2,0,0,0.86,1743719419.58746
53465,53631,SaucySphincters,TheProNoobZ,1743692400,24012,2025_14,15,12,3,0,0,0.8,14,0,12,2,0,0,1743719419.58746
17055,44445,Natural Born Killers,Combat Ready HQ,1743714000,24010,2025_14,32,10,21,1,0,0.31,43,2,34,3,1,0.07,1743719419.58746
50699,53195,Star-Light-Warriors,Hippie Mafia,1743706800,24008,2025_14,15,0,10,4,0,0,16,0,10,6,0,0,1743719419.58746
12645,16299,NPO - Endurance,Neon Cartel,1743717600,24005,2025_14,97,68,24,4,0,0.7,98,0,89,7,0,0,1743719419.58746
15256,45421,Defenestration,Ricefields of Neverland,1743688800,24003,2025_14,15,12,3,0,0,0.8,11,11,0,0,0,1,1743719419.58746
13784,21665,WarBirds,Monarch Army of Light,1743688800,23999,2025_14,77,67,0,10,0,0.87,99,82,8,6,0,0.83,1743719419.58746
2013,21368,Subversive  Alliance,Escensio Incursus,1743714000,23997,2025_14,97,83,8,5,0,0.86,99,59,34,6,0,0.6,1743719419.58746
8867,9036,Monarch Chrysalis,The Black Pearl,1743714000,23991,2025_14,91,33,48,8,0,0.36,97,0,80,15,0,0,1743719419.58746
20554,40334,Rising Reckoning,Sentinels,1743703200,23989,2025_14,42,2,38,2,0,0.05,35,34,1,0,0,0.97,1743719419.58746
9110,44865,Siege,Violent Resolution,1743714000,23984,2025_14,78,2,68,3,0,0.03,84,37,29,11,0,0.44,1743719419.58746
52843,53280,FURY!,Cache Gamblers,1743710400,23982,2025_14,15,0,12,3,0,0,16,8,7,1,0,0.5,1743719419.58746
2736,21526,Itsi Bitsi Bikini,NS Bomb Shelter,1743703200,23978,2025_14,94,84,0,8,2,0.91,100,87,8,3,0,0.87,1743719419.58746
51674,52834,NOVA Warmonger,Mullet Mafia,1743706800,23976,2025_14,17,15,2,0,0,0.88,25,10,13,1,0,0.4,1743719419.58746
8336,9533,Monarch HQ,Natural Selection,1743710400,23971,2025_14,98,17,80,1,0,0.17,98,0,96,1,0,0,1743719419.58746
52953,53458,Sinful Sacrosanct,Yellowstone,1743706800,23969,2025_14,13,2,10,1,0,0.15,13,7,3,3,0,0.54,1743719419.58746
8989,16628,JUX HQ,Chain Reaction,1743699600,23967,2025_14,88,67,14,4,0,0.76,92,78,9,3,0,0.85,1743719419.58746
52775,53397,Torn Metropolitan City,The Devil&#8217;s Lounge,1743681600,23964,2025_14,27,26,1,0,0,0.96,20,0,17,2,0,0,1743719419.58746
48433,53295,THE RICK HORRORS,Blackout Division,1743652800,23962,2025_14,19,0,18,0,0,0,18,14,1,2,0,0.78,1743719419.58746
36660,38482,Premature Attackulation,Jokerz,1743710400,23949,2025_14,61,35,22,2,0,0.57,54,30,15,9,0,0.56,1743719419.58746
13138,50457,Dark Carnival,Tranquility Base,1743710400,23945,2025_14,17,1,8,6,0,0.06,20,4,3,4,0,0.2,1743719419.58746
13848,51813,BreakingBad,The BellaVerde Family,1743710400,23943,2025_14,50,47,1,0,0,0.94,39,23,15,1,0,0.59,1743719419.58746
49707,52355,T&#039;c outkasts HQ,Spider-Verse HQ,1743717600,23941,2025_14,18,13,2,2,0,0.72,17,3,10,3,0,0.18,1743719419.58746
50424,53026,Ethereal Blade,OseanWorld.,1743710400,23938,2025_14,14,6,8,0,0,0.43,12,12,0,0,0,1,1743719419.58746
52677,53231,The Lions Den,The Citadel,1743703200,23932,2025_14,14,5,5,0,0,0.36,20,2,14,3,0,0.1,1743719419.58746
50354,52016,The Undying Legion,The Elden Knights,1743714000,23925,2025_14,10,10,0,0,0,1,16,15,0,0,0,0.94,1743719419.58746
37563,49147,TSFTS Moonshiners,Gladiators,1743688800,23921,2025_14,14,1,11,2,0,0.07,21,0,12,5,0,0,1743719419.58746
7969,9357,WIT-Premier,AQUA-Neptune,1743714000,23919,2025_14,92,58,21,7,1,0.64,86,71,9,3,0,0.83,1743719419.58746
51916,52336,Berserker Brotherhood,The Wolves of Wall Street,1743714000,23915,2025_14,15,0,11,4,0,0,15,14,1,0,0,0.93,1743719419.58746
44222,52428,Anak Mama,Divine Inferno,1743685200,23911,2025_14,17,6,10,1,0,0.35,11,8,2,0,0,0.73,1743719419.58746
52090,53557,Milites Mortis,Battlefield Angels,1743714000,23909,2025_14,24,14,10,0,0,0.58,15,3,12,0,0,0.2,1743719419.58746
49069,51906,Unbroken Damage,Mouthy Mercs,1743703200,23907,2025_14,28,5,8,12,0,0.18,21,1,13,5,0,0.05,1743719419.58746
49247,50709,NF Outlaws,HF-Vengeance,1743678000,23905,2025_14,13,4,8,0,0,0.31,15,8,4,2,0,0.53,1743719419.58746
51716,53020,Develop (Hiring),Los Blancos Eldorado,1743699600,23902,2025_14,12,5,2,3,0,0.42,14,0,13,1,0,0,1743719419.58746
50498,53500,Biker&#039;s crew,M.F.H(Murder For Hire),1743638400,23899,2025_14,18,15,3,0,0,0.83,15,10,4,1,0,0.67,1743719419.58746
26437,33458,The Prowl,SA House of Mischief,1743714000,23892,2025_14,78,16,51,9,0,0.21,98,0,69,18,0,0,1743719419.58746
51624,53106,Bamboo Union,Duders Dudes,1743710400,23889,2025_14,16,16,0,0,0,1,19,11,6,1,0,0.58,1743719419.58746
8803,15655,Buttgrass Inc,Ravage,1743714000,23881,2025_14,83,45,28,9,0,0.54,95,1,90,3,0,0.01,1743719419.58746
52873,53241,Bargain Boozers CW,Dead Church Priests,1743717600,23875,2025_14,15,11,2,1,0,0.73,23,6,14,2,0,0.26,1743719419.58746
15286,25857,Luscious Nightmares,Road House,1743710400,23871,2025_14,85,31,46,5,0,0.36,95,0,72,18,0,0,1743719419.58746
50230,50396,The Panturas,BPT,1743688800,23869,2025_14,17,15,0,1,0,0.88,18,13,2,0,0,0.72,1743719419.58746
51601,52431,Phoenix uprising,HF-Bloodline,1743706800,23867,2025_14,16,8,7,0,0,0.5,19,13,3,2,0,0.68,1743719419.58746
49862,53254,Dirty Mike and the Boyz,New Horizon,1743681600,23864,2025_14,30,27,2,1,0,0.9,30,4,23,2,0,0.13,1743719419.58746
8468,11581,Bloodbath and Beyond,Natural Selection III,1743699600,23860,2025_14,91,84,2,5,0,0.92,96,82,6,8,0,0.85,1743719419.58746
42353,49651,Time Warner Cable,Exalibur,1743710400,23854,2025_14,14,0,8,3,0,0,12,11,1,0,0,0.92,1743719419.58746
50169,52539,Iron Oath,The Ascension Project,1743699600,23851,2025_14,15,9,2,3,0,0.6,15,4,4,4,0,0.27,1743719419.58746
52032,53109,War Criminals,Cali Cartel,1743706800,23848,2025_14,17,6,9,2,0,0.35,15,6,2,6,0,0.4,1743719419.58746
28073,36134,Shiny Hoard Avian Team,SMTH - Silver Hand,1743688800,23845,2025_14,74,61,6,6,0,0.82,95,73,18,4,0,0.77,1743719419.58746
366,13502,Evolution,Dead or Alive,1743714000,23843,2025_14,98,84,6,7,1,0.87,92,56,25,8,0,0.61,1743719419.58746
44164,50601,Bullets &amp; Booze,BEE,1743714000,23841,2025_14,19,15,4,0,0,0.79,10,2,8,0,0,0.2,1743719419.58746
51516,53656,Vault 99,MCMH,1743649200,24104,2025_14,14,14,0,0,0,1,10,0,9,1,0,0,1743721224.65358
47042,48252,Shrooms of Doom,HABIBI CENTRAL,1743717600,24098,2025_14,19,16,0,2,0,0.84,14,0,13,1,0,0,1743721224.65358
7986,8677,Assassin Team,Mana,1743692400,24093,2025_14,44,37,4,1,0,0.84,35,7,23,3,0,0.2,1743721224.65358
9405,49297,Voidbringers,Shaggy Hi-Fidelity,1743714000,24090,2025_14,23,19,0,4,0,0.83,15,9,5,1,0,0.6,1743721224.65358
37803,44762,PT-PimpTuga,Monarch Retardation,1743706800,24088,2025_14,44,27,14,3,0,0.61,46,42,2,2,0,0.91,1743721224.65358
50516,51471,Blackjack and Hookers,The Forsaken Legion,1743696000,24085,2025_14,19,8,9,2,0,0.42,16,5,7,4,0,0.31,1743721224.65358
9503,15930,TSFTS Microbrewery,HellBound,1743706800,24082,2025_14,36,14,22,0,0,0.39,35,31,0,3,0,0.89,1743721224.65358
50754,52418,Th3 Illuminati,The BellaNostra Family,1743706800,24080,2025_14,14,9,1,3,0,0.64,13,11,1,1,0,0.85,1743721224.65358
27312,28349,SA Succession,Dexter&#039;s Laboratory,1743692400,24072,2025_14,99,90,1,5,0,0.91,81,45,33,3,0,0.56,1743721224.65358
11898,48680,Attack Mode,BlackWatch,1743706800,24069,2025_14,26,0,23,3,0,0,38,18,18,2,0,0.47,1743721224.65358
41066,52870,Reaperhouse,Department of Injustice,1743706800,24067,2025_14,21,18,1,2,0,0.86,15,3,10,2,0,0.2,1743721224.65358
13842,41929,Brazilian Unit,Valor,1743714000,24065,2025_14,86,70,3,13,0,0.81,99,32,55,9,0,0.32,1743721224.65358
9171,24106,Occul2us,The Almanac,1743692400,24062,2025_14,13,1,6,6,0,0.08,15,0,12,3,0,0,1743721224.65358
51572,51754,Winter Fell,Outlaw&#039;s HQ,1743714000,24060,2025_14,20,2,10,5,0,0.1,15,8,3,4,0,0.53,1743721224.65358
8422,18569,Monarch Cupid,Romania Elite Kommando,1743688800,24058,2025_14,99,86,0,11,0,0.87,91,86,1,4,0,0.95,1743721224.65358
9370,20514,Cipher,DropBears,1743706800,24055,2025_14,68,4,57,5,0,0.06,80,66,0,13,0,0.82,1743721224.65358
51223,53032,Fish&#8217;s aquarium,Cupins Vevecation,1743721200,24050,2025_14,17,11,6,0,0,0.65,10,3,0,5,0,0.3,1743721224.65358
46978,47710,PT-Slinkys,PT-GuemLand,1743710400,24043,2025_14,39,31,0,8,0,0.79,26,23,0,3,0,0.88,1743721224.65358
48109,50490,Tribunal Shadows,Heathen Saints,1743699600,24041,2025_14,23,5,14,3,0,0.22,30,1,17,8,0,0.03,1743721224.65358
36421,49169,T-HA 2.0,VOLT 44,1743710400,24037,2025_14,13,3,9,0,0,0.23,13,1,8,3,0,0.08,1743721224.65358
42961,48179,The Rebel Army,The Corleone Family,1743706800,24035,2025_14,21,2,19,0,0,0.1,24,22,1,0,0,0.92,1743721224.65358
46127,49041,Cyber Warfare,Mjolnir,1743714000,24031,2025_14,32,30,0,1,0,0.94,36,13,22,0,0,0.36,1743721224.65358
50960,52777,The District,Evil Angels,1743706800,24029,2025_14,15,13,0,2,0,0.87,19,8,9,1,0,0.42,1743721224.65358
9100,40624,The Black Hand,Toxic Reign,1743703200,24025,2025_14,69,64,2,2,0,0.93,80,44,29,4,0,0.55,1743721224.65358
19,13665,39th Street Killers,PT-Penguins,1743714000,24023,2025_14,91,66,18,7,0,0.73,91,59,19,4,7,0.73,1743721224.65358
50568,52042,The Saiyan Force,Perfectly Violent Society,1743696000,24019,2025_14,15,7,6,1,0,0.47,13,12,0,0,0,0.92,1743721224.65358
52915,53489,GAMER INC,The Horrow of Leadership,1743699600,24016,2025_14,17,15,1,0,0,0.88,14,12,2,0,0,0.86,1743721224.65358
53465,53631,SaucySphincters,TheProNoobZ,1743692400,24012,2025_14,15,7,8,0,0,0.47,14,9,4,1,0,0.64,1743721224.65358
17055,44445,Natural Born Killers,Combat Ready HQ,1743714000,24010,2025_14,32,13,18,1,0,0.41,43,0,37,3,1,0.02,1743721224.65358
50699,53195,Star-Light-Warriors,Hippie Mafia,1743706800,24008,2025_14,15,1,9,3,0,0.07,16,2,8,5,0,0.12,1743721224.65358
12645,16299,NPO - Endurance,Neon Cartel,1743717600,24005,2025_14,97,67,26,2,0,0.69,98,0,88,8,0,0,1743721224.65358
15256,45421,Defenestration,Ricefields of Neverland,1743688800,24003,2025_14,15,11,4,0,0,0.73,11,11,0,0,0,1,1743721224.65358
13784,21665,WarBirds,Monarch Army of Light,1743688800,23999,2025_14,77,65,1,10,0,0.84,99,81,8,7,0,0.82,1743721224.65358
2013,21368,Subversive  Alliance,Escensio Incursus,1743714000,23997,2025_14,97,86,4,5,0,0.89,99,75,19,4,0,0.76,1743721224.65358
8867,9036,Monarch Chrysalis,The Black Pearl,1743714000,23991,2025_14,91,32,49,7,0,0.35,97,4,78,12,0,0.04,1743721224.65358
20554,40334,Rising Reckoning,Sentinels,1743703200,23989,2025_14,42,2,38,2,0,0.05,35,35,0,0,0,1,1743721224.65358
9110,44865,Siege,Violent Resolution,1743714000,23984,2025_14,78,23,44,6,0,0.29,84,0,65,10,0,0,1743721224.65358
52843,53280,FURY!,Cache Gamblers,1743710400,23982,2025_14,15,0,11,3,0,0,16,10,5,0,0,0.62,1743721224.65358
2736,21526,Itsi Bitsi Bikini,NS Bomb Shelter,1743703200,23978,2025_14,94,77,7,6,2,0.84,100,85,9,4,0,0.85,1743721224.65358
51674,52834,NOVA Warmonger,Mullet Mafia,1743706800,23976,2025_14,17,3,14,0,0,0.18,25,19,4,2,0,0.76,1743721224.65358
8336,9533,Monarch HQ,Natural Selection,1743710400,23971,2025_14,98,14,83,1,0,0.14,98,1,95,1,0,0.01,1743721224.65358
52953,53458,Sinful Sacrosanct,Yellowstone,1743706800,23969,2025_14,13,2,10,0,0,0.15,13,9,0,3,0,0.69,1743721224.65358
8989,16628,JUX HQ,Chain Reaction,1743699600,23967,2025_14,88,79,2,3,0,0.9,92,81,6,3,0,0.88,1743721224.65358
52775,53397,Torn Metropolitan City,The Devil&#8217;s Lounge,1743681600,23964,2025_14,27,26,0,0,0,0.96,20,12,6,1,0,0.6,1743721224.65358
48433,53295,THE RICK HORRORS,Blackout Division,1743652800,23962,2025_14,19,1,17,0,0,0.05,18,15,1,1,0,0.83,1743721224.65358
36660,38482,Premature Attackulation,Jokerz,1743710400,23949,2025_14,61,52,6,0,0,0.85,54,13,32,8,0,0.24,1743721224.65358
13138,50457,Dark Carnival,Tranquility Base,1743710400,23945,2025_14,17,0,7,7,0,0,20,3,6,5,0,0.15,1743721224.65358
13848,51813,BreakingBad,The BellaVerde Family,1743710400,23943,2025_14,50,48,0,0,0,0.96,39,20,18,1,0,0.51,1743721224.65358
49707,52355,T&#039;c outkasts HQ,Spider-Verse HQ,1743717600,23941,2025_14,18,9,4,3,0,0.5,17,3,10,3,0,0.18,1743721224.65358
50424,53026,Ethereal Blade,OseanWorld.,1743710400,23938,2025_14,14,12,1,0,0,0.86,12,3,9,0,0,0.25,1743721224.65358
52677,53231,The Lions Den,The Citadel,1743703200,23932,2025_14,14,5,5,1,0,0.36,20,6,9,5,0,0.3,1743721224.65358
50354,52016,The Undying Legion,The Elden Knights,1743714000,23925,2025_14,10,9,1,0,0,0.9,16,14,1,0,0,0.88,1743721224.65358
37563,49147,TSFTS Moonshiners,Gladiators,1743688800,23921,2025_14,14,1,11,2,0,0.07,21,0,12,6,0,0,1743721224.65358
7969,9357,WIT-Premier,AQUA-Neptune,1743714000,23919,2025_14,92,63,16,8,1,0.7,86,61,21,1,0,0.71,1743721224.65358
51916,52336,Berserker Brotherhood,The Wolves of Wall Street,1743714000,23915,2025_14,15,0,11,4,0,0,15,10,4,0,0,0.67,1743721224.65358
44222,52428,Anak Mama,Divine Inferno,1743685200,23911,2025_14,17,12,4,1,0,0.71,11,0,10,0,0,0,1743721224.65358
52090,53557,Milites Mortis,Battlefield Angels,1743714000,23909,2025_14,24,16,8,0,0,0.67,15,15,0,0,0,1,1743721224.65358
49069,51906,Unbroken Damage,Mouthy Mercs,1743703200,23907,2025_14,28,1,10,13,0,0.04,21,0,12,7,0,0,1743721224.65358
49247,50709,NF Outlaws,HF-Vengeance,1743678000,23905,2025_14,13,3,9,1,0,0.23,15,5,9,1,0,0.33,1743721224.65358
51716,53020,Develop (Hiring),Los Blancos Eldorado,1743699600,23902,2025_14,12,5,3,2,0,0.42,14,0,13,1,0,0,1743721224.65358
50498,53500,Biker&#039;s crew,M.F.H(Murder For Hire),1743638400,23899,2025_14,18,10,8,0,0,0.56,15,8,6,1,0,0.53,1743721224.65358
48039,50347,(INQ) Schola Progenium,VALHALA CALLING,1743721200,23895,2025_14,17,14,0,3,0,0.82,15,0,14,0,0,0,1743721224.65358
26437,33458,The Prowl,SA House of Mischief,1743714000,23892,2025_14,78,19,50,5,0,0.24,98,0,72,17,0,0,1743721224.65358
51624,53106,Bamboo Union,Duders Dudes,1743710400,23889,2025_14,16,12,4,0,0,0.75,19,9,7,2,0,0.47,1743721224.65358
8803,15655,Buttgrass Inc,Ravage,1743714000,23881,2025_14,83,47,26,9,0,0.57,95,0,88,6,0,0,1743721224.65358
9953,48790,The Drunk Tank,Soldiers of Darkness,1743721200,23879,2025_14,62,55,3,4,0,0.89,46,33,9,3,0,0.72,1743721224.65358
52873,53241,Bargain Boozers CW,Dead Church Priests,1743717600,23875,2025_14,15,13,0,1,0,0.87,23,5,15,2,0,0.22,1743721224.65358
15286,25857,Luscious Nightmares,Road House,1743710400,23871,2025_14,85,31,45,7,0,0.36,95,4,67,18,0,0.04,1743721224.65358
50230,50396,The Panturas,BPT,1743688800,23869,2025_14,17,15,0,1,0,0.88,18,6,9,0,0,0.33,1743721224.65358
51601,52431,Phoenix uprising,HF-Bloodline,1743706800,23867,2025_14,16,8,7,0,0,0.5,19,14,2,2,0,0.74,1743721224.65358
49862,53254,Dirty Mike and the Boyz,New Horizon,1743681600,23864,2025_14,30,13,16,1,0,0.43,30,4,23,2,0,0.13,1743721224.65358
50241,50964,Bucket o' Blood,The Brothers In Arms,1743721200,23862,2025_14,24,11,12,0,0,0.46,24,22,0,2,0,0.92,1743721224.65358
8468,11581,Bloodbath and Beyond,Natural Selection III,1743699600,23860,2025_14,91,81,4,5,0,0.89,96,81,4,11,0,0.84,1743721224.65358
42353,49651,Time Warner Cable,Exalibur,1743710400,23854,2025_14,14,4,4,1,0,0.29,12,9,3,0,0,0.75,1743721224.65358
50169,52539,Iron Oath,The Ascension Project,1743699600,23851,2025_14,15,9,2,2,0,0.6,15,3,6,3,0,0.2,1743721224.65358
52032,53109,War Criminals,Cali Cartel,1743706800,23848,2025_14,17,8,7,2,0,0.47,15,6,1,7,0,0.4,1743721224.65358
28073,36134,Shiny Hoard Avian Team,SMTH - Silver Hand,1743688800,23845,2025_14,74,44,21,7,0,0.59,95,74,15,6,0,0.78,1743721224.65358
366,13502,Evolution,Dead or Alive,1743714000,23843,2025_14,98,85,4,7,1,0.88,92,77,4,8,0,0.84,1743721224.65358
44164,50601,Bullets &amp; Booze,BEE,1743714000,23841,2025_14,19,19,0,0,0,1,10,6,4,0,0,0.6,1743721224.65358
51516,53656,Vault 99,MCMH,1743649200,24104,2025_14,14,14,0,0,0,1,10,9,0,1,0,0.9,1743723010.72353
47042,48252,Shrooms of Doom,HABIBI CENTRAL,1743717600,24098,2025_14,19,16,0,2,0,0.84,14,1,12,1,0,0.07,1743723010.72353
7986,8677,Assassin Team,Mana,1743692400,24093,2025_14,44,39,2,2,0,0.89,35,23,7,4,0,0.66,1743723010.72353
9405,49297,Voidbringers,Shaggy Hi-Fidelity,1743714000,24090,2025_14,23,18,1,3,0,0.78,15,5,9,1,0,0.33,1743723010.72353
37803,44762,PT-PimpTuga,Monarch Retardation,1743706800,24088,2025_14,44,28,13,3,0,0.64,46,42,1,3,0,0.91,1743723010.72353
50516,51471,Blackjack and Hookers,The Forsaken Legion,1743696000,24085,2025_14,19,11,7,1,0,0.58,16,5,6,3,0,0.31,1743723010.72353
9503,15930,TSFTS Microbrewery,HellBound,1743706800,24082,2025_14,36,17,19,0,0,0.47,35,31,0,3,0,0.89,1743723010.72353
50754,52418,Th3 Illuminati,The BellaNostra Family,1743706800,24080,2025_14,14,9,1,3,0,0.64,13,3,9,1,0,0.23,1743723010.72353
27312,28349,SA Succession,Dexter&#039;s Laboratory,1743692400,24072,2025_14,99,91,1,5,0,0.92,81,73,6,2,0,0.9,1743723010.72353
11898,48680,Attack Mode,BlackWatch,1743706800,24069,2025_14,26,0,22,4,0,0,38,16,19,3,0,0.42,1743723010.72353
41066,52870,Reaperhouse,Department of Injustice,1743706800,24067,2025_14,21,18,1,1,0,0.86,15,3,10,2,0,0.2,1743723010.72353
13842,41929,Brazilian Unit,Valor,1743714000,24065,2025_14,86,69,5,11,1,0.81,99,62,22,14,0,0.63,1743723010.72353
9171,24106,Occul2us,The Almanac,1743692400,24062,2025_14,13,0,5,8,0,0,15,0,11,4,0,0,1743723010.72353
51572,51754,Winter Fell,Outlaw&#039;s HQ,1743714000,24060,2025_14,20,1,11,5,0,0.05,15,7,4,4,0,0.47,1743723010.72353
8422,18569,Monarch Cupid,Romania Elite Kommando,1743688800,24058,2025_14,99,87,0,9,0,0.88,91,86,1,4,0,0.95,1743723010.72353
9370,20514,Cipher,DropBears,1743706800,24055,2025_14,68,1,59,6,0,0.01,80,67,1,12,0,0.84,1743723010.72353
51223,53032,Fish&#8217;s aquarium,Cupins Vevecation,1743721200,24050,2025_14,17,3,13,1,0,0.18,10,3,1,4,0,0.3,1743723010.72353
46978,47710,PT-Slinkys,PT-GuemLand,1743710400,24043,2025_14,39,32,0,7,0,0.82,26,23,0,1,0,0.88,1743723010.72353
48109,50490,Tribunal Shadows,Heathen Saints,1743699600,24041,2025_14,23,6,13,3,0,0.26,30,6,14,6,0,0.2,1743723010.72353
36421,49169,T-HA 2.0,VOLT 44,1743710400,24037,2025_14,13,3,9,0,0,0.23,13,1,8,4,0,0.08,1743723010.72353
42961,48179,The Rebel Army,The Corleone Family,1743706800,24035,2025_14,21,8,13,0,0,0.38,24,16,7,1,0,0.67,1743723010.72353
46127,49041,Cyber Warfare,Mjolnir,1743714000,24031,2025_14,32,30,0,2,0,0.94,36,9,26,1,0,0.25,1743723010.72353
50960,52777,The District,Evil Angels,1743706800,24029,2025_14,15,13,0,2,0,0.87,19,8,9,1,0,0.42,1743723010.72353
9100,40624,The Black Hand,Toxic Reign,1743703200,24025,2025_14,69,64,0,4,0,0.93,80,53,20,4,0,0.66,1743723010.72353
19,13665,39th Street Killers,PT-Penguins,1743714000,24023,2025_14,91,84,0,6,0,0.92,91,61,17,5,6,0.74,1743723010.72353
50568,52042,The Saiyan Force,Perfectly Violent Society,1743696000,24019,2025_14,15,11,2,1,0,0.73,13,12,0,1,0,0.92,1743723010.72353
52915,53489,GAMER INC,The Horrow of Leadership,1743699600,24016,2025_14,17,16,0,0,0,0.94,14,14,0,0,0,1,1743723010.72353
53465,53631,SaucySphincters,TheProNoobZ,1743692400,24012,2025_14,15,13,2,0,0,0.87,14,10,3,1,0,0.71,1743723010.72353
17055,44445,Natural Born Killers,Combat Ready HQ,1743714000,24010,2025_14,32,8,21,3,0,0.25,43,0,37,3,1,0.02,1743723010.72353
50699,53195,Star-Light-Warriors,Hippie Mafia,1743706800,24008,2025_14,15,0,10,3,0,0,16,1,9,5,0,0.06,1743723010.72353
12645,16299,NPO - Endurance,Neon Cartel,1743717600,24005,2025_14,97,68,25,3,0,0.7,98,1,87,8,0,0.01,1743723010.72353
15256,45421,Defenestration,Ricefields of Neverland,1743688800,24003,2025_14,15,11,4,0,0,0.73,11,11,0,0,0,1,1743723010.72353
13784,21665,WarBirds,Monarch Army of Light,1743688800,23999,2025_14,77,65,1,10,0,0.84,99,81,8,8,0,0.82,1743723010.72353
2013,21368,Subversive  Alliance,Escensio Incursus,1743714000,23997,2025_14,97,89,1,5,0,0.92,99,85,11,3,0,0.86,1743723010.72353
8867,9036,Monarch Chrysalis,The Black Pearl,1743714000,23991,2025_14,91,24,58,7,0,0.26,97,0,84,9,0,0,1743723010.72353
20554,40334,Rising Reckoning,Sentinels,1743703200,23989,2025_14,42,4,36,2,0,0.1,35,34,1,0,0,0.97,1743723010.72353
9110,44865,Siege,Violent Resolution,1743714000,23984,2025_14,78,22,46,4,0,0.28,84,1,63,9,0,0.01,1743723010.72353
52843,53280,FURY!,Cache Gamblers,1743710400,23982,2025_14,15,9,3,2,0,0.6,16,12,3,0,0,0.75,1743723010.72353
2736,21526,Itsi Bitsi Bikini,NS Bomb Shelter,1743703200,23978,2025_14,94,84,0,7,2,0.91,100,93,1,4,0,0.93,1743723010.72353
51674,52834,NOVA Warmonger,Mullet Mafia,1743706800,23976,2025_14,17,6,11,0,0,0.35,25,20,4,1,0,0.8,1743723010.72353
8336,9533,Monarch HQ,Natural Selection,1743710400,23971,2025_14,98,10,87,0,0,0.1,98,0,96,1,0,0,1743723010.72353
52953,53458,Sinful Sacrosanct,Yellowstone,1743706800,23969,2025_14,13,2,10,0,0,0.15,13,9,0,2,0,0.69,1743723010.72353
8989,16628,JUX HQ,Chain Reaction,1743699600,23967,2025_14,88,65,16,3,0,0.74,92,86,3,2,0,0.93,1743723010.72353
52775,53397,Torn Metropolitan City,The Devil&#8217;s Lounge,1743681600,23964,2025_14,27,23,2,1,0,0.85,20,1,18,1,0,0.05,1743723010.72353
48433,53295,THE RICK HORRORS,Blackout Division,1743652800,23962,2025_14,19,1,18,0,0,0.05,18,15,0,2,0,0.83,1743723010.72353
36660,38482,Premature Attackulation,Jokerz,1743710400,23949,2025_14,61,56,3,2,0,0.92,54,23,22,9,0,0.43,1743723010.72353
13138,50457,Dark Carnival,Tranquility Base,1743710400,23945,2025_14,17,1,7,7,0,0.06,20,1,6,5,0,0.05,1743723010.72353
13848,51813,BreakingBad,The BellaVerde Family,1743710400,23943,2025_14,50,42,6,0,0,0.84,39,27,10,2,0,0.69,1743723010.72353
49707,52355,T&#039;c outkasts HQ,Spider-Verse HQ,1743717600,23941,2025_14,18,9,3,5,0,0.5,17,2,12,2,0,0.12,1743723010.72353
50424,53026,Ethereal Blade,OseanWorld.,1743710400,23938,2025_14,14,8,6,0,0,0.57,12,4,8,0,0,0.33,1743723010.72353
52677,53231,The Lions Den,The Citadel,1743703200,23932,2025_14,14,7,2,1,0,0.5,20,0,15,5,0,0,1743723010.72353
