fac1,fac2,fac1_name,fac2_name,wstart,wid,week
49924,50579,OnlyXans Premium,Trash Bandits,1738274400,21759,2025_5
3241,9533,JFK,Natural Selection,1738346400,21758,2025_5
52032,52128,War Criminals,The Pilgrimage,1738206000,21757,2025_5
9357,25001,AQUA-Neptune,The Red Knights,1738447200,21756,2025_5
52984,53093,Blood Coven,Shadow-Syndicate,1738281600,21755,2025_5
49955,50982,WGAW,Legion of the Damned,1738252800,21754,2025_5
52588,53138,White Blood Cells,Dreaded Lords Of Death,1738353600,21753,2025_5
51420,52357,Mission impossible,Mystic Marauders,1738260000,21752,2025_5
48965,49776,Brotherhood of Butchers,Port Royal,1738328400,21751,2025_5
41309,51164,The Askelads,Lowkey Lunatics,1738274400,21750,2025_5
9370,49147,Cipher,Gladiators,1738357200,21749,2025_5
47725,48989,SkilledAssassinsRepublic,Brutal Truth,1738267200,21748,2025_5
51078,52380,Astral Alliance,The Klingon Empire,1738288800,21747,2025_5
8537,21368,NNGO,Escensio Incursus,1738260000,21746,2025_5
53001,53008,No morals,MAYANS-Training,1738342800,21745,2025_5
9110,9412,Siege,BLACK STATUES,1738274400,21744,2025_5
52018,52042,Mayans MC,Perfectly Violent Society,1738450800,21743,2025_5
44594,49573,The WarSluts,Fast&amp;FuriousTornDrift,1738357200,21742,2025_5
8384,37786,Savage Plague,Halos Momentum,1738443600,21741,2025_5
48563,53011,Morty&#039;s Mindblowers,T&#039;C OUTKAST BASE 1,1738267200,21740,2025_5
46127,48684,Cyber Warfare,Torn Community Garden,1738353600,21739,2025_5
17250,46805,Dog Tags,Hummingbirds,1738429200,21738,2025_5
40664,51697,Lucifer&#8217;s Saints,Nine Hells of Baator,1738368000,21737,2025_5
1117,9420,Ascension,Berserk,1738274400,21736,2025_5
40334,40380,Sentinels,Seshlehem,1738353600,21735,2025_5
26312,40399,JFK - Misfits,WIT-Mayhem,1738450800,21734,2025_5
9356,15222,SMTH - Party Animals,Mortiferi,1738245600,21733,2025_5
230,9041,PT-Family,PT-Calculated,1738342800,21732,2025_5
9171,48093,Occul2us,UNDERWORLD,1738242000,21731,2025_5
9201,41768,Destination Unknown,Aces Elite,1738447200,21730,2025_5
14438,50104,Halos Core,"The Big, Smol &amp; The Swole",1738324800,21729,2025_5
48077,50411,Champagne Killers,Dark Desires,1738252800,21728,2025_5
51572,53136,Winter Fell,Rogue Juniors,1738335600,21727,2025_5
21541,50706,My Brother&#8217;s Keeper,REBELLION,1738249200,21726,2025_5
51141,51754,monark krisalis,Outlaw&#039;s HQ,1738360800,21725,2025_5
18090,50440,REK&amp;morty,The Desert Rats.,1738263600,21724,2025_5
49010,50740,Academy of Killers BR,Double Chocolate Winter,1738346400,21723,2025_5
10739,12094,The Next Level - Forge,Nuclear Fusion,1738267200,21722,2025_5
41066,47841,Mickey Mouse Reaperhouse,The M.A.W,1738447200,21721,2025_5
44331,47563,Aussie Road Warriors,Heroin!,1738443600,21720,2025_5
52185,52315,B.J.U ELITE FORCE,Th3 Illuminati 3.0,1738350000,21719,2025_5
19060,24218,Fallout,War INC,1738432800,21718,2025_5
47614,48769,Shadow Inc,The Coalition,1738238400,21717,2025_5
48372,50642,The Aristocrats,The Milkers,1738368000,21716,2025_5
52793,53213,Slaughterhouse HQ,OBSERVATIONS,1738447200,21715,2025_5
48747,52608,Gooderfellas,Rogue Algorists,1738285200,21714,2025_5
48622,50559,Church of Night,Honey,1738274400,21713,2025_5
12893,22781,Darkline,The Wolverines,1738436400,21712,2025_5
52418,52686,The BellaNostra Family,The Eclipsed Order,1738353600,21711,2025_5
37402,48927,The Laboratory,Seven Deadly Sins - Wrath,1738422000,21710,2025_5
50680,51954,The Shack,Casuals,1738260000,21709,2025_5
49196,51649,Cronies,Dragon Army,1738350000,21708,2025_5
43946,52228,Wars End,The Flying Dutchman,1738270800,21707,2025_5
9674,16443,Smells like Sex,Undead Covenant,1738353600,21706,2025_5
51700,52787,Fodder.,Hopeless,1738249200,21705,2025_5
8677,49561,Mana,The Four Twenty H-V-F,1738350000,21704,2025_5
51628,52246,Wolfe Corp.,The Classroom,1738270800,21703,2025_5
42185,51059,Bruh.,Lethal Interjection Crew,1738443600,21702,2025_5
52208,52756,We Forsaken Few,NO F0CKS GIVEN,1738368000,21701,2025_5
50529,50601,Mergers and acquisitions,Gozerian,1738357200,21700,2025_5
53216,53223,Uncle Baby Billy,Red Ordinance,1738238400,21699,2025_5
52929,52975,TRYHARD,Dark Order Society,1738285200,21698,2025_5
50348,50362,Fulca,SHADOWS.,1738245600,21697,2025_5
48707,50230,Home Base,The Panturas,1738360800,21696,2025_5
50169,51740,Iron Oath,BONE THUGGIN MAFIA,1738278000,21695,2025_5
47108,52363,Brotherhood Pack,T.R.A.C.E.Y,1738447200,21694,2025_5
51584,52917,TORN GANG,The Shadow Kingdom,1738447200,21693,2025_5
50278,52284,The White Hat Syndicate,Defenders Of Torn Unite,1738321200,21692,2025_5
41225,47710,PT-erodactyls,PT-GuemLand,1738274400,21691,2025_5
45151,51384,Unbroken Valkyries,HEART BREAKER,1738450800,21690,2025_5
42961,46022,The Rebel Army,Chrondawgs,1738447200,21689,2025_5
50900,51316,Bloodbound Covenant,Pixel Ninjas,1738328400,21688,2025_5
8706,41929,Carbon,Valor,1738245600,21687,2025_5
45635,52788,Ascended Punks,MATRIX UNDERGROUND,1738440000,21686,2025_5
9305,35140,Legitimate Business,Vault 76,1738436400,21685,2025_5
13307,13737,Goblin Horde,The War Rig,1738357200,21684,2025_5
50711,51605,Diamond Cartel,The Night Owls,1738432800,21683,2025_5
52851,53010,The Red Rabbit,Edo,1738256400,21682,2025_5
20303,44865,The Saviors,Violent Resolution,1738339200,21681,2025_5
16053,27211,Asylum 2.0,W.M.D,1738443600,21680,2025_5
49167,49450,RHINO&#039;S CARTEL BR,The Couch Potatoes,1738195200,21679,2025_5
7049,8076,39th Street Healers,Order Through Chaos,1738443600,21678,2025_5
9689,21716,Deja,The Covenant,1738353600,21677,2025_5
11131,15837,Infernum Perdition,Suits,1738368000,21676,2025_5
14441,48206,The Mavericks,ADHD Team,1738429200,21675,2025_5
39779,53100,The Faceless Ones,Menacing Monkeys,1738278000,21674,2025_5
50700,50867,T.H.C,Shadow Ghost,1738342800,21673,2025_5
11428,27223,Swiss Squad,Stompers,1738267200,21672,2025_5
51915,52806,Faster Than Light,Shadow_Wizard_Money_Gang,1738425600,21671,2025_5
37155,50510,Planet-Express,Ca$hmere Talon$,1738425600,21670,2025_5
28460,44040,Gangsta&#8217;s With Attitude,Galactic Arcade,1738360800,21669,2025_5
50424,51307,Ethereal Blade,The Street Rats,1738195200,21668,2025_5
20211,36457,CR-ACK,Warband of the Fallen,1738443600,21667,2025_5
38319,50737,Unity Of Bagan,Rocky&#039;s Gym,1738335600,21666,2025_5
41234,46144,Peaky CS,SKS MUTATED,1738368000,21665,2025_5
50951,53032,The Gambino Family,Cupins Vevecation,1738425600,21664,2025_5
7282,14820,Luscious Dreams,Unbroken Legion,1738450800,21663,2025_5
13525,42832,Wargasm 2.0,Ascendency,1738260000,21662,2025_5
39580,48703,Raccoon Rumpus,Prophets,1738346400,21661,2025_5
50191,51973,Fly by Night,Les Miserables,1738414800,21660,2025_5
50450,52791,FoxHound,Nuova Tomorra Organizzata,1738443600,21659,2025_5
48243,50524,Little Lizards,Epsilon Eridani,1738256400,21658,2025_5
7986,22932,Assassin Team,The Red Circle,1738429200,21657,2025_5
51430,52983,THE  COUNCIL,House of Shadow Slayer,1738357200,21656,2025_5
51291,52639,Forge INC,Silent Wind,1738425600,21655,2025_5
48790,51586,Soldiers of Darkness,Carnival of Carnage,1738450800,21654,2025_5
52240,52860,Th3 illuminati 2.0,$$$,1738375200,21653,2025_5
50783,52627,Army of Terror HQ,Demon Sky,1738198800,21652,2025_5
52508,52857,Obsidian Order,MARISALINGS,1738281600,21651,2025_5
48246,50502,Knockout - Corner Care,The Radiant Assembly,1738436400,21650,2025_5
9036,33241,The Black Pearl,Nub Navy,1738270800,21649,2025_5
12645,20659,NPO - Endurance,Luscious Estuary,1738447200,21648,2025_5
51576,52932,Coventus Obsidianus [R],Elite Hunters,1738447200,21647,2025_5
31412,41291,Error [404],UNDERWORLD ASSASSINS,1738364400,21646,2025_5
11062,37450,LIPZ R SEALED,Wargasm-DNA,1738263600,21645,2025_5
51491,52374,The Darkness,The Black Organization,1738411200,21644,2025_5
15120,15595,Wolf Pack Next Generation,Lusty Lizards,1738440000,21643,2025_5
10140,14821,In Memory of the Fallen,JFK - Future Killers,1738432800,21642,2025_5
40385,40673,Death Before Dishonor,Dudes I&#039;d Like to Fight,1738364400,21641,2025_5
51624,52218,Bamboo Union,Torn City Traders,1738267200,21640,2025_5
52827,52905,The Krystal Empire,Odds &amp; Sods,1738429200,21639,2025_5
52358,53164,Gotham&#039;s Finest,Deities of Darkness,1738288800,21638,2025_5
47676,50643,Matcha Cafe,Caramel Chocolate Winter,1738414800,21637,2025_5
8336,42125,Monarch HQ,ODB,1738443600,21636,2025_5
2736,46442,Itsi Bitsi Bikini,The Resolute,1738263600,21635,2025_5
43793,50070,Backstreet Bozos,Business &amp; Trade Family,1738335600,21634,2025_5
51454,52677,Sarrrrrrrrrrrrrrrrrrrrrrr,The Lions Den,1738263600,21633,2025_5
50331,50428,World Eating Flower Child,Blade Runners,1738447200,21632,2025_5
42911,52235,The Black Box,TheMatrix,1738342800,21631,2025_5
20514,21040,DropBears,Monarch Vanguard,1738425600,21630,2025_5
49636,51238,New Beginning,The Fat Elephant,1738267200,21629,2025_5
51579,52834,Win Or Learn,Mullet Mafia,1738346400,21628,2025_5
47615,48180,TORN&#8217;S NEW HITTERS,Talented,1738245600,21627,2025_5
7227,40959,The Collective JTF,EPIC Mafia,1738422000,21626,2025_5
44817,51794,Pokemon City,Great Tomb of Nazarick,1738443600,21625,2025_5
48480,50286,Moon Lust,DM_Faction,1738429200,21624,2025_5
48984,51906,Mickey Mouse Clubhouse I,Mouthy Mercs,1738443600,21623,2025_5
52780,52940,LeprechaunLiberationFront,BATTLE CLAN,1738324800,21622,2025_5
52275,52870,The Blood Hoods,Murder,1738249200,21621,2025_5
8151,9524,Chromatic,|HT|,1738443600,21620,2025_5
42741,48650,Black  Lotus  Society,300,1738350000,21619,2025_5
51896,52510,Stoner Inc,Grim Korp,1738443600,21618,2025_5
10851,49922,Bullysian,Warhawks,1738418400,21617,2025_5
8795,13421,The Brotherhood of Battle,Wild Guardians,1738443600,21616,2025_5
49477,52799,Hellamondo,Bingo Loco,1738274400,21615,2025_5
46673,52209,Rockstar,Monark HQ,1738357200,21614,2025_5
27312,30820,SA Succession,Wolverines Resurrected,1738429200,21613,2025_5
15083,44762,Leeches,Monarch Retardation,1738443600,21612,2025_5
48572,51855,The Roman Empire,Chaos Cartel,1738267200,21611,2025_5
366,16282,Evolution,Nuclear Winter,1738328400,21610,2025_5
50609,51433,Phoenix Elysium,Downtown Syndicate,1738429200,21609,2025_5
44627,50150,X FORBIDDEN SHADOWS X,Mortal Ruin,1738447200,21608,2025_5
17055,43752,Natural Born Killers,Tweakers in Sneakers,1738436400,21607,2025_5
49650,52043,Nebula,Hellfire Syndicate,1738195200,21606,2025_5
50516,51282,Blackjack and Hookers,Our Gang,1738353600,21605,2025_5
8468,22295,Bloodbath and Beyond,Aquarius,1738267200,21604,2025_5
16079,38847,Below the Wake,Vigilantes,1738450800,21603,2025_5
50433,50528,Golden Dawn Mafia,shell farm,1738350000,21602,2025_5
51056,51813,Torn Sails,The BellaVerde Family,1738263600,21601,2025_5
14581,42055,Project Nimbus,Dead Fragment,1738350000,21600,2025_5
946,8062,PT-IronHearts,Ruthless Reborn,1738443600,21599,2025_5
49122,49297,Balls of Steel MC,Shaggy Hi-Fidelity,1738447200,21598,2025_5
21234,23193,Underground Nation,Materia,1738422000,21597,2025_5
8255,44376,Requiem,The Fellowship Warriors,1738422000,21596,2025_5
42872,49041,Ares Kratos,Mjolnir,1738263600,21595,2025_5
50396,52557,BPT,The Eternal Order,1738436400,21594,2025_5
43226,51719,The Risen,Lycans,1738360800,21593,2025_5
10818,26437,Lex Wolverines,The Prowl,1738267200,21592,2025_5
52234,52764,Phantom Reapers,Arctic Vanguard INC,1738335600,21591,2025_5
50354,52603,Order of Ravens,Midas Touch,1738371600,21590,2025_5
9405,24106,Voidbringers,The Almanac,1738270800,21589,2025_5
9503,37595,TSFTS Microbrewery,Firequackers,1738350000,21588,2025_5
7835,16312,Monarch Mutation,39th Street Killers X,1738252800,21587,2025_5
15046,48002,We Are Rising,Corrupted Phoenix,1738440000,21586,2025_5
48640,49072,Phoenix Ascent,Not a Cache Farm,1738350000,21585,2025_5
41218,47653,Forgotten Realm,Black Flag Militia,1738425600,21584,2025_5
