fac1,fac2,fac1_name,fac2_name,wstart,wid,week
50426,50723,The Abyssal horde,Shaggers,1737835200,21515,2025_4
50318,52276,Notorious Warriors,The Brotherhood of Cats,1737846000,21514,2025_4
53153,53186,Brotherhood of the Glade,Light rangers,1737601200,21513,2025_4
9528,50890,Fallen X,Wartopia,1737828000,21512,2025_4
48184,49147,Soulless Mafia,Gladiators,1737752400,21511,2025_4
48145,51668,The Morganite Wolf Pack,Medi-Evil Money 6,1737831600,21510,2025_4
50104,50170,"The Big, Smol &amp; The Swole",Night Watch,1737655200,21509,2025_4
36467,52539,Shadow Wizard Money Farm,Citadel,1737738000,21508,2025_4
21541,50490,My Brother&#8217;s Keeper,Heathen Saints,1737828000,21507,2025_4
41460,50457,Waste Management Inc,Tranquility Base,1737633600,21506,2025_4
50888,51067,Owain&#039;s Rebels,The Crimson Blade,1737824400,21505,2025_4
50478,52805,TEAM SESH,Altruistic Perception,1737820800,21504,2025_4
51145,53023,Legion of Harbingers,The-Outsider,1737748800,21503,2025_4
52023,53163,EBK-EVERY BODY KILLERS,Orion UK,1737846000,21502,2025_4
11796,12893,SMTH - Bright Summit,Darkline,1737640800,21501,2025_4
2013,9524,Subversive  Alliance,|HT|,1737838800,21500,2025_4
49892,52788,Insomnia one,MATRIX UNDERGROUND,1737738000,21499,2025_4
8869,48822,Bendetti,Diamond Cartel.,1737651600,21498,2025_4
51059,52240,Lethal Interjection Crew,Th3 illuminati 2.0,1737831600,21497,2025_4
9305,41225,Legitimate Business,PT-erodactyls,1737738000,21496,2025_4
231,8520,Destructive Anomaly,Xenon,1737666000,21495,2025_4
47635,52155,Get Rich or Die Tryin,Ascending,1737846000,21494,2025_4
7115,12249,Republic Of Futuria,Aurora Surrealis,1737723600,21493,2025_4
50208,50502,PR - Pontifical Guard,The Radiant Assembly,1737828000,21492,2025_4
5431,42055,[Redacted],Dead Fragment,1737828000,21491,2025_4
9047,42435,DarkHearts,Nub Army,1737835200,21490,2025_4
48984,51716,Mickey Mouse Clubhouse I,Develop (Hiring),1737597600,21489,2025_4
53171,53172,The S.C.P foundation,Have a nice day :),1737730800,21488,2025_4
8062,13502,Ruthless Reborn,Dead or Alive,1737838800,21487,2025_4
52557,52801,Extraction,Demon corp,1737633600,21486,2025_4
6731,21368,The Next Level,Escensio Incursus,1737831600,21485,2025_4
1149,18569,WTF,Romania Elite Kommando,1737734400,21484,2025_4
8510,41853,Ara Pacis,Blood Money,1737824400,21483,2025_4
49170,49951,Overgeared,Topp Opps,1737806400,21482,2025_4
52968,53126,Eyes of deceit,THE GRITS,1737673200,21481,2025_4
53059,53207,The Obsidian Cartel,LLLL,1737680400,21480,2025_4
51471,52815,The Forsaken Legion,Space Sweepers,1737662400,21479,2025_4
9171,11782,Occul2us,Midnight Judgement,1737756000,21478,2025_4
15226,21234,Whitenoise,Underground Nation,1737648000,21477,2025_4
478,33458,PT-ShadowRazers,SA House of Mischief,1737824400,21476,2025_4
41620,47760,Wargasm Revival Medicare,Ninjas In Rehab,1737738000,21475,2025_4
7171,40385,TROJANS,Death Before Dishonor,1737666000,21474,2025_4
49708,52610,The Ravens,Cheddarplanet,1737828000,21473,2025_4
7709,10610,Vulpes Vulpes,NPO - Strength,1737838800,21472,2025_4
52130,53164,OP names,Deities of Darkness,1737723600,21471,2025_4
49921,52357,Guardians of Asgard,Mystic Marauders,1737597600,21470,2025_4
11559,49069,The Masters,Unbroken Damage,1737738000,21469,2025_4
40334,45415,Sentinels,PT-SunnyVale,1737655200,21468,2025_4
53011,53195,T&#039;C OUTKAST BASE 1,Hippie Mafia,1737831600,21467,2025_4
39736,51325,Breathing causes cancer,ShadowWizard Money Gang,1737828000,21466,2025_4
51628,52984,Wolfe Corp.,Blood Coven,1737676800,21465,2025_4
51794,52787,Great Tomb of Nazarick,Hopeless,1737831600,21464,2025_4
51700,53136,Fodder.,Rogue Juniors,1737673200,21463,2025_4
40518,48040,Monarch Optimus,The Psychonauts,1737846000,21462,2025_4
50206,52063,Vanguard Order-Rising,Torn City Cartel,1737846000,21461,2025_4
18560,49164,S.C.A.R. - DELTA GREEN,The Torn Division,1737835200,21460,2025_4
50230,51903,The Panturas,Retards INC,1737766800,21459,2025_4
50961,51200,Sons Of Ragnar,The Bottomless Pit,1737752400,21458,2025_4
49319,51357,SCHIZOPHRENIACS,Lilium Alba Lupi,1737835200,21457,2025_4
50241,52908,Bucket o' Blood,The Mojo Dojo Clan,1737626400,21456,2025_4
44467,47648,The Hogs,Rising Heroes,1737828000,21455,2025_4
25025,28073,DP Warriors,Shiny Hoard Avian Team,1737756000,21454,2025_4
50306,52915,Maniacal Misfits,GAMER INC,1737666000,21453,2025_4
50274,50399,Forbidden Realm,TheUnknowns,1737759600,21452,2025_4
6895,20718,Iron Rose Cartel,S.C.A.R. Division X,1737831600,21451,2025_4
10820,38847,Lithium,Vigilantes,1737820800,21450,2025_4
52740,53008,Torn Havoc Cartel,MAYANS-Training,1737651600,21449,2025_4
44390,44811,Torn Cinematic Universe,Order of Diverse Events,1737846000,21448,2025_4
25288,48473,The Horizon Initiative,Plushie Liberation Group,1737828000,21447,2025_4
525,10739,Ministry of Mayhem,The Next Level - Forge,1737748800,21446,2025_4
50350,52550,Mayans,Blood Pact,1737835200,21445,2025_4
937,31764,Sport Club,39th Street Warriors,1737662400,21444,2025_4
51275,53166,Wrath of the gods,Band Of Misfits,1737691200,21443,2025_4
11898,49297,Harms Way,Shaggy Hi-Fidelity,1737842400,21442,2025_4
8384,23952,Savage Plague,Midnight Plague,1737838800,21441,2025_4
366,27370,Evolution,Desert Eagle,1737655200,21440,2025_4
8867,16312,Monarch Chrysalis,39th Street Killers X,1737734400,21439,2025_4
10507,44762,Ducks of Quacken,Monarch Retardation,1737655200,21438,2025_4
6557,50754,Stepping Stones,Th3 Illuminati,1737676800,21437,2025_4
18736,41929,Monarch Research,Valor,1737644400,21436,2025_4
52363,52933,T.R.A.C.E.Y,Spider-Verse,1737756000,21435,2025_4
38511,48568,Bellazzurro Family,The Alliance,1737658800,21434,2025_4
19060,46978,Fallout,PT-Slinkys,1737676800,21433,2025_4
6974,9100,Onion Smugglers,The Black Hand,1737666000,21432,2025_4
38662,46692,Only The Family,Disruption,1737828000,21431,2025_4
46088,49585,The Den Of Thieves,Ghost Vipers,1737835200,21430,2025_4
40959,43325,EPIC Mafia,Crime Syndicate,1737734400,21429,2025_4
41309,50982,The Askelads,Legion of the Damned,1737648000,21428,2025_4
8677,10979,Mana,BAD COMPANY ,1737745200,21427,2025_4
51674,52777,NOVA Warmonger,High By Choice!,1737666000,21426,2025_4
50147,50538,-SATUDARAH-,CAPO - LEX TALIONIS,1737828000,21425,2025_4
52180,52817,Surge!,SAVAGE-MEDIC,1737759600,21424,2025_4
49473,51167,Valhalla - Pillagers,THE ORDER.,1737824400,21423,2025_4
48707,49413,Home Base,Green &#039;Peace&#039;,1737658800,21422,2025_4
48927,50245,Seven Deadly Sins - Wrath,Familia Delinquentium,1737842400,21421,2025_4
13525,20554,Wargasm 2.0,Rising Reckoning,1737846000,21420,2025_4
8255,14386,Requiem,Blue Rock Cartel (BRC),1737676800,21419,2025_4
7282,37426,Luscious Dreams,Monarch Embassy,1737655200,21418,2025_4
20465,44758,SMTH - Phoenix Nirvana,NPO - Prosperity,1737817200,21417,2025_4
48754,49927,RAMPAGE,Viking Family,1737676800,21416,2025_4
15222,39756,Dark X,Abusement Park,1737666000,21415,2025_4
8085,9517,Nuclear Blast,OverWatch,1737838800,21414,2025_4
37498,40420,The Railroad,Too Sober for this Shit,1737738000,21413,2025_4
18963,42741,Search &amp; Destroy,Black  Lotus  Society,1737662400,21412,2025_4
50964,52052,The Council Gods,Special Task Force,1737738000,21411,2025_4
49800,49955,The Expendables,WGAW,1737658800,21410,2025_4
48633,50508,Tokyo Syndicate,Dark Chocolate Winter,1737838800,21409,2025_4
50899,50951,Sagebrush Society,The Gambino Family,1737752400,21408,2025_4
40664,52764,Lucifer&#8217;s Saints,Arctic Vanguard INC,1737666000,21407,2025_4
49430,51708,55th Street,Tribunal Global Network,1737835200,21406,2025_4
48680,52324,BlackWatch,MostWanted,1737748800,21405,2025_4
230,28349,PT-Family,Dexter&#039;s Laboratory,1737658800,21404,2025_4
38097,48274,Kentucky Fried Criminals,Maddened Morons,1737835200,21403,2025_4
49437,52015,The Bulwark,Red Rising,1737831600,21402,2025_4
34623,51238,Viking Emus,The Fat Elephant,1737720000,21401,2025_4
45537,48112,Spectixen Network,Triple X,1737648000,21400,2025_4
47467,51054,Margem Sul,Jovangers union,1737784800,21399,2025_4
37563,49650,TSFTS Moonshiners,Nebula,1737759600,21398,2025_4
49640,50207,MRC-Medivac Rescue Corps,The Hideout,1737666000,21397,2025_4
52067,53106,Existence,Duders Dudes,1737712800,21396,2025_4
51025,52216,Mickey Mouse Playhouse,Ponzi&#039;s Flame,1737842400,21395,2025_4
18090,49561,REK&amp;morty,The Four Twenty H-V-F,1737673200,21394,2025_4
49306,52267,Gilligan&#039;s Island,Hippy War Commune,1737846000,21393,2025_4
42842,46835,Legitimate Laboratory,Fuchsia Umbrella,1737831600,21392,2025_4
47229,50418,STONED,The UnderDogz,1737741600,21391,2025_4
8103,11872,The Hidden Agenda,Leafy&#039;s Tree,1737669600,21390,2025_4
52711,52916,Murder squad,Brothers faction,1737813600,21389,2025_4
17991,48058,The Phoenix Collective,Banty Shack,1737727200,21388,2025_4
47859,50450,Ghost Riders,FoxHound,1737838800,21387,2025_4
10184,39781,Queen Bee,Zenith Rising,1737640800,21386,2025_4
18420,37450,The Black Knights,Wargasm-DNA,1737759600,21385,2025_4
48689,49095,InGen,Misfit Mafia,1737770400,21384,2025_4
44625,49837,Black Mirrors,Veritas,1737835200,21383,2025_4
49017,51042,Arcadian Rangers,Starlight,1737662400,21382,2025_4
50927,51584,"SEX,  Sweet-Ecstacy-Xanax",TORN GANG,1737842400,21381,2025_4
9745,10877,Emergency Room,House of Dragonborn,1737846000,21380,2025_4
41066,47863,Mickey Mouse Reaperhouse,Vanguard Assassins,1737676800,21379,2025_4
7002,40692,Karma Chameleons,Kingdom of Asgard,1737824400,21378,2025_4
48757,49666,SYN - Brigata di Guerra,LaFamilia Extensa,1737835200,21377,2025_4
8205,47710,Howler&#039;s Haven,PT-GuemLand,1737666000,21376,2025_4
51430,51754,THE  COUNCIL,Outlaw&#039;s HQ,1737756000,21375,2025_4
14441,36457,The Mavericks,Warband of the Fallen,1737651600,21374,2025_4
50700,50806,T.H.C,Sanctuary for all,1737759600,21373,2025_4
49862,52355,Dirty Mike and the Boyz,Thot.pockets,1737655200,21372,2025_4
51781,51839,Torn Family,The Crims,1737745200,21371,2025_4
51387,52374,Control,The Black Organization,1737669600,21370,2025_4
27211,35140,W.M.D,Vault 76,1737730800,21369,2025_4
48526,49924,Cosmosis,OnlyXans Premium,1737824400,21368,2025_4
47893,49575,The Rifle Elites,We Don&#039;t Win,1737828000,21367,2025_4
51316,52451,Pixel Ninjas,Vanguards Combine,1737658800,21366,2025_4
14686,16057,Endless Endeavor,Glory to Heroes,1737828000,21365,2025_4
7093,10850,Halos,JUX Lite,1737831600,21364,2025_4
47701,50740,The 42,Double Chocolate Winter,1737756000,21363,2025_4
47924,50362,The Guild,SHADOWS.,1737662400,21362,2025_4
30085,37786,Wargasm HQ,Halos Momentum,1737846000,21361,2025_4
20303,42505,The Saviors,BoW - Hidden Shadows,1737738000,21360,2025_4
51605,53093,The Night Owls,Shadow-Syndicate,1737766800,21359,2025_4
51381,52975,Sombra,Dark Order Society,1737669600,21358,2025_4
51412,52728,Rats,Night City,1737802800,21357,2025_4
48109,50310,Tribunal Shadows,classicvirgin,1737734400,21356,2025_4
49753,51933,Disciplina Fortior,Army of Terror,1737673200,21355,2025_4
36274,40624,Violent Resolution II,Toxic Reign,1737820800,21354,2025_4
16696,36693,PT-Guemedolphinos,S.W.A.T Academy,1737820800,21353,2025_4
36007,44445,Inferno 2.0,Combat Ready HQ,1737824400,21352,2025_4
42353,50267,The Watch Corps,Hallucinogenics,1737770400,21351,2025_4
8715,41768,Midnight X,Aces Elite,1737842400,21350,2025_4
43946,52185,Wars End,B.J.U ELITE FORCE,1737748800,21349,2025_4
8606,41234,Jeepers Creepers,Peaky CS,1737831600,21348,2025_4
52783,53138,The Outback Syndicate,Dreaded Lords Of Death,1737648000,21347,2025_4
13726,44865,Dark Energy,Violent Resolution,1737741600,21346,2025_4
48264,52838,Yahoo&#8217;s Yahooligans,The BellaNero Family,1737651600,21345,2025_4
48718,50963,Peaky CS II,Fallen Fists,1737846000,21344,2025_4
44594,48443,The WarSluts,Knockout - Ringside,1737824400,21343,2025_4
16053,41067,Asylum 2.0,Houdini,1737838800,21342,2025_4
45965,52873,HoTA - Soldiers,Bargain Boozers CW,1737756000,21341,2025_4
9420,10913,Berserk,Unbroken Silence,1737838800,21340,2025_4
30584,45837,Disorderly Conduct,dDossers,1737658800,21339,2025_4
8124,48537,NF Legacy,The Groovy Guardians,1737748800,21338,2025_4
44092,50559,PERMANENT VACATION,Honey,1737669600,21337,2025_4
8954,10566,Nuclear Armageddon,The Rifle Company,1737752400,21336,2025_4
41160,44164,Dumpster fire,Bullets &amp; Booze,1737846000,21335,2025_4
51524,52284,Knights United,Defenders Of Torn Unite,1737817200,21334,2025_4
49739,49763,Obscure -Recruiting-,Brotherhood of Darkness,1737658800,21333,2025_4
38547,48624,Unbroken Nixies,Affliction,1737831600,21332,2025_4
50423,52016,Ninja&#039;s Assassins BRC,The Elden Knights,1737759600,21331,2025_4
31292,52953,Torn City Nursery,Sinful Sacrosanct,1737630000,21330,2025_4
17250,46127,Dog Tags,Cyber Warfare,1737759600,21329,2025_4
13377,15644,The Brotherhood of War,New Sith Order,1737658800,21328,2025_4
15256,49903,Defenestration,Cheesecake Factory,1737730800,21327,2025_4
8706,27223,Carbon,Stompers,1737651600,21326,2025_4
38319,48989,Unity Of Bagan,Brutal Truth,1737720000,21325,2025_4
29865,46588,WTF Ducks,Grim Reapers,1737842400,21324,2025_4
8537,9356,NNGO,SMTH - Party Animals,1737640800,21323,2025_4
9533,14821,Natural Selection,JFK - Future Killers,1737741600,21322,2025_4
10969,50641,The Red Tree House,EIRE Ranger Wing Cadets,1737655200,21321,2025_4
46627,50706,KOTOR,REBELLION,1737738000,21320,2025_4
40795,46392,Sons Of Torn,Hell Inc.,1737838800,21319,2025_4
