uid,name,level,la,fid,faction,rankedwarhits,attackswon,xantaken,useractivity,retals,boostersused,energydrinkused,specialammoused,dukecontractscompleted,refills,total
1785484,Tiffinity,100,1718845782,16628,Chain Reaction,221,334,237,832385,0,7,1032,677,23,83,5246411815
1789517,Nitrobenzene,100,1718875482,13502,Dead or Alive,212,322,203,194356,5,0,0,0,65,70,4316321147
1790034,crabshtick,96,1718877993,18560,S.C.A.R. - DELTA GREEN,734,948,242,1338671,33,26,9,0,82,87,1659235929
1790434,Newyyyx,100,1718876599,41234,Peaky CS,494,623,195,445698,94,17,5,3482,19,70,4038658007
179208,Tim,100,1718876538,8510,Ara Pacis,87,700,247,2155294,8,236,351,1040,88,85,1.2186e+12
1792674,Robozookie,100,1718873450,8336,Monarch HQ,221,309,246,471888,1,6,0,0,21,78,9365316884
1793859,PAITE,95,1718876257,11581,Natural Selection III,15,128,256,335179,2,0,3,331,68,84,7523344872
1795241,ZOMB13,100,1718876786,8336,Monarch HQ,175,380,221,628180,0,0,27,754,34,76,8815734804
1795822,SteviieD,50,1718861625,15046,We Are Rising,28,448,188,395203,1,0,0,2601,61,45,16297868
1798311,icarus21,55,1718862860,15120,Wolf Pack Next Generation,0,434,181,623233,0,1,0,3040,72,85,335391966
1798567,aMuf,15,1718876782,23193,Materia,84,153,192,282825,0,14,9,0,11,63,1263192635
1801974,zzNathanzz,100,1718874321,8520,Xenon,48,222,248,365141,11,30,106,1573,40,85,5223849436
1803901,Spaghetti360,100,1718875735,21665,Monarch Army of Light,105,106,219,114768,12,6,10,0,0,81,9112674141
1806971,Dizzy,100,1718871967,26043,War Crimes,496,697,184,755845,26,29,103,2257,29,80,6824053022
1807043,Baby_Mpt,81,1718866331,7835,Monarch Mutation,188,470,186,72813,1,4,30,0,0,80,6557177875
1809952,justeat,100,1718873396,7709,Vulpes Vulpes,106,112,242,152571,12,13,17,986,0,80,13356160625
1811235,Nightride,40,1718875195,525,Ministry of Mayhem,0,129,238,212780,0,0,0,0,0,80,546154545
1811936,madbuns,100,1718870490,16628,Chain Reaction,868,1161,228,1554306,3,14,345,9732,59,85,5.04e+10
1812644,Hovathagod,95,1718878027,12249,Aurora Surrealis,116,128,230,399786,20,0,6,0,13,87,4581681007
181340,TheAlphaMale,99,1718878026,22781,The Wolverines,300,337,210,617381,6,20,68,0,0,86,5212390113
1814156,Pseudocreme,70,1718873976,42125,ODB,92,127,234,164070,1,2,34,137,0,84,513248244
1815394,AntixD,78,1718855743,13851,Nuclear Therapy,251,320,223,534555,0,130,3,0,2,76,980413124
1815524,xXAemonXx,61,1718876329,13131,Torn Galactic Republic,84,463,198,250417,0,8,0,351,64,70,530298312
1817076,Dook,80,1718870612,21716,The Covenant,0,997,251,233962,0,4,5,896,3,88,819348218
1822744,IceColdCola,100,1718874516,6799,The Untouchables,15,663,215,2449326,10,22,10,0,0,76,7908856699
1822922,Nasty,100,1718878151,11428,Swiss Squad,29,174,247,246521,0,16,1025,0,63,90,9237540466
1823290,Frost-,98,1718877259,16312,39th Street Killers X,205,286,250,991887,0,34,542,1638,16,84,7852300889
1823867,AssMilker,100,1718860177,22781,The Wolverines,119,363,224,283449,0,8,15,100,90,85,3183666810
1825141,HULK,100,1718870289,13784,WarBirds,331,332,230,174847,5,1,61,0,0,80,7966590776
1825650,RaTT_0187,60,1718875406,8802,Ram Rajya,97,99,190,263107,0,1,29,500,0,73,1024841539
1826175,Robbo88,100,1718858290,33007,HAKA,166,170,188,329323,66,10,16,5319,2,77,12638327365
1827173,Chambers,60,1718852631,39788,Cerberus,519,757,222,952024,32,17,1,1286,76,78,89118866
182780,_mattman,100,1718876172,22781,The Wolverines,222,1576,201,917090,32,26,818,7436,38,85,6073931687
1828226,This_Name_Sucks,100,1718853632,230,PT-Family,346,675,193,256962,3,36,42,6862,88,83,5040089377
1828507,Sidgar,96,1718873117,8520,Xenon,102,258,234,249347,23,1,1,0,0,82,3977512029
1830596,Vaivars,70,1718860483,14365,JFK 2.1,243,437,223,265710,0,5,26,0,72,73,627053993
1831411,-MIST,99,1718868244,13131,Torn Galactic Republic,40,63,184,100961,0,18,226,180,0,69,4585290753
183144,Uncle_Lich,69,1718875697,10566,The Rifle Company,78,238,201,284554,3,4,59,129,13,78,1451615652
1832980,Whom,99,1718875898,28073,Shiny Hoard Avian Team,532,873,208,1416519,79,12,25,0,23,86,3872536451
1834002,_rome_,100,1718851612,6799,The Untouchables,59,484,202,163558,14,5,6,0,1,82,5784328574
1835557,Aryore,69,1718871855,15837,Suits,198,760,183,482221,33,8,47,4630,72,83,2244716854
1835702,Scruffy,100,1718864450,25025,DP Warriors,0,253,236,175575,2,275,19,64,4,89,9610288050
1836734,Ketone,100,1718868717,11428,Swiss Squad,132,132,254,259711,1,4,0,17,0,83,7361212950
1837273,TheIrishman,100,1718878302,8802,Ram Rajya,63,135,206,133062,16,10,3,2128,11,75,3256380873
1837560,BatW0lf,50,1718874254,7227,The Collective JTF,61,96,189,80254,0,0,0,6,34,72,1528434901
1837767,Dino49,66,1718851303,7652,Alley Cats,27,67,195,227261,0,3,25,13,0,80,590988211
1841181,Stoner_Sloth,99,1718846740,44762,The Iron Maiden,338,1165,222,596230,8,1,85,3129,0,75,3607581072
1841510,haohao229900,100,1718877963,10140,In Memory of the Fallen,213,571,224,559103,37,2,410,417,90,82,2793188426
1841988,Kidnapped,100,1718877760,40518,Monarch Oscuridad,1642,1688,225,985909,88,131,134,2759,8,85,15384686709
1843716,Whittlinman,100,1718859404,8336,Monarch HQ,191,230,242,507116,0,5,0,0,32,85,9720379752
1843901,HM1,96,1718866116,9055,Natural Selection IV,272,306,229,354974,26,8,875,301,7,84,3570756119
1844717,-Chrome,100,1718878401,9041,PT-Calculated,155,228,201,449406,2,3,11,586,3,76,3593396051
1844739,slight,99,1718849002,9032,Wolf Pack,32,509,187,630682,2,42,213,4093,40,82,5203436731
1844909,Deathy,100,1718872375,42055,Dead Fragment,1014,1121,274,1568793,402,322,77,2091,56,87,13063531915
1845017,Jeanne91,60,1718873849,30820,Wolverines Gone Wild,51,823,244,845408,0,8,132,843,44,86,55225641
1846075,Stretch,100,1718856747,9533,Natural Selection,287,763,248,687291,4,48,7,0,4,79,14980099862
1846544,JaFosteHaha,91,1718876811,9041,PT-Calculated,275,372,247,190198,19,5,20,3121,77,84,6676318396
1846692,ANTIVIRUS,70,1718878209,49624,Legion of Terror,844,1186,207,1241884,20,105,109,103,3,71,856071586
1847600,Baldr,100,1718875890,16312,39th Street Killers X,168,490,228,812503,7,37,6,1396,36,83,17090624817
1848527,Don-Corleone,94,1718878493,48179,The Corleone Family,145,358,198,514393,9,120,94,0,36,61,3845747998
1848578,Minds_Eye,100,1718874461,9533,Natural Selection,193,239,229,254338,1,2,289,908,4,86,6836018172
1848626,miros,100,1718877968,8336,Monarch HQ,186,425,241,383576,3,8,373,388,68,86,10976025906
1848647,Styarr,100,1718861702,8422,Monarch Cupid,60,83,219,154747,0,17,55,0,16,83,3465022728
1850015,deathdealer85,100,1718870229,9517,OverWatch,241,350,237,221844,32,21,64,6,0,86,10944348685
1850170,diggers,100,1718875736,6731,The Next Level,332,389,235,638767,6,17,38,2145,2,83,13469556961
1850395,Sparkles,66,1718840376,18736,Monarch Research,25,27,182,79633,0,0,0,0,0,77,2173431229
1850645,Havilah,100,1718856862,49041,Mjolnir,73,250,181,337375,5,4,16,6764,65,84,5887639059
1852085,Kenya,62,1718878171,48025,Prospects,443,554,234,571697,2,1,30,111,39,72,407214107
1852316,Twiggy,76,1718878283,9100,The Black Hand,31,46,264,413599,0,5,6,77,0,85,824501190
1853383,Palmski,74,1718876627,14078,~Twisted~,9,26,230,355196,0,1,2,0,9,81,1732295954
1854679,Daisy_Lynn,100,1718853582,8336,Monarch HQ,191,212,192,129253,5,5,0,1422,10,74,9392533094
1854783,t1me,100,1718864782,7709,Vulpes Vulpes,5,5,203,82716,0,9,0,0,0,87,10471027290
185567,TongueNoneNew,100,1718877920,10174,AQUA-Poseidon,77,85,249,270995,0,34,2,639,8,81,11232930317
1855963,Abutre,64,1718876781,8500,Extinction,0,221,207,99620,0,0,0,0,12,83,303019337
1855981,Equaliz3r,80,1718866953,20514,Monarch X,1,90,229,75829,0,0,0,5,2,72,946747757
1856345,greenconn,80,1718862302,11747,Natural Selection II,91,274,248,405776,7,4,36,3814,77,81,11125344296
1857022,A_random_guy,100,1718855304,8510,Ara Pacis,336,902,211,1273348,49,8,196,864,85,82,1445569942
1857028,CerealKillaKyle,100,1718859985,89,Catalysis,84,236,218,701971,3,12,0,2758,0,74,13247931606
1857423,Ravayna,21,1718876815,25001,The Red Knights,69,84,244,547384,0,0,0,0,2,83,582828733
1857585,jes,100,1718877139,22781,The Wolverines,327,375,204,252478,4,35,43,69,13,62,5627242465
1858055,AnthonyLoretto,79,1718854466,40959,EPIC Mafia,326,564,230,348540,33,0,2,361,60,80,2756909632
1858163,hiyou,99,1718872072,33458,SA One  Punch,451,458,216,241133,3,17,2,250,4,80,4059485269
1858565,Nyxa,89,1718856073,11581,Natural Selection III,17,17,191,936472,0,3,0,0,0,82,2316228214
1858750,kin0,76,1718878298,19,39th Street Killers,159,215,252,400049,1,3,70,1810,50,84,1521039579
1858869,Alxngr,68,1718877558,8500,Extinction,0,264,239,265381,3,0,0,0,1,85,884462378
1861611,Chaos,50,1718878354,20514,Monarch X,283,482,225,902476,0,24,783,6976,70,83,70297348
1861836,CuddleBear,100,1718877320,10184,Conscientious,346,517,199,530160,0,8,36,273,27,61,6512003148
1862026,ItsJawbr8ker,86,1718860671,49164,The Torn Division,145,207,194,499563,0,5,7,1254,20,83,2477007877
1862726,Misgrey,100,1718877479,40992,Medic!!,211,256,266,860624,81,14,15,1196,0,85,4564005862
1863032,Aghahowa,77,1718878411,16335,SMTH - November Chopin,6,166,236,196286,0,1,4,593,87,81,2341576085
1864006,Lothaar,100,1718873375,16628,Chain Reaction,382,1309,259,871338,0,5,1069,130,70,89,12320634223
1864165,Johnny0,83,1718864393,43836,La Familia(the family),339,369,237,353582,9,6,195,612,9,82,1905124739
1864491,NutBurger,100,1718878279,8336,Monarch HQ,60,245,194,681453,1,1,782,0,2,75,6358406138
1864577,Reborn121,53,1718867202,41066,Forbidden Reapers,338,506,220,661437,6,41,96,17,50,76,204423954
1864837,Cinderine,100,1718875893,20465,SMTH - Phoenix Nirvana,313,481,269,1245902,65,357,11,5973,89,90,5460681570
1865083,AmonCyn,100,1718878139,231,Destructive Anomaly,136,291,210,1046158,5,3,347,880,53,73,6910665872
1865243,IamIke,100,1718855481,8151,Chromatic,257,408,207,704940,26,28,16,115,30,73,6927682128
1865291,Nebu,100,1718878420,22781,The Wolverines,200,212,239,383549,17,5,85,6144,1,86,9612880392
1865295,Babbel2004,99,1718873680,10850,JUX Lite,256,456,218,255596,11,90,40,0,43,86,3301579752
1865614,MissMary,100,1718862868,8706,Carbon,69,297,223,195773,4,7,3,2817,58,80,9871575723
1866260,-prodigy-,100,1718873463,9533,Natural Selection,232,270,229,136645,4,1,17,257,0,88,10148917854
1866390,AurPur,100,1718873180,2095,insurreXtion,83,286,189,176184,0,9,16,930,7,80,4491147015
1867016,VitaGreta,100,1718877814,16628,Chain Reaction,350,1156,212,931699,13,82,824,7909,50,86,7.74e+10
1867219,V1nokas,99,1718878401,8520,Xenon,29,128,209,291277,6,5,1,351,5,84,3396442464
1867335,Bulletdodger89,78,1718876482,14078,~Twisted~,29,384,227,621229,1,1,166,227,3,67,1187152343
1867602,Kinzove,100,1718874639,8205,FREE PALESTINE,669,669,189,136017,8,17,26,0,0,73,10898481981
1867701,kenthnathan,90,1718868145,22492,Dystopia,15,48,194,119895,0,0,0,0,0,84,2238617978
1867864,Halyangx,98,1718872408,8867,Monarch Chrysalis,42,312,203,632962,9,0,1630,2753,51,78,4485154495
1868280,Rayne,99,1718869804,9533,Natural Selection,199,203,183,286099,0,12,0,0,0,83,9201496480
1868288,Cartis,100,1718878463,16628,Chain Reaction,163,594,225,744190,6,22,136,2447,73,84,11535651705
1868687,Krystal,100,1718858164,8336,Monarch HQ,206,239,206,90487,2,22,120,0,0,72,12895510494
1868765,Justine,100,1718867795,9032,Wolf Pack,100,360,242,489561,21,12,2,3086,56,85,13414852012
1870130,Betrayer,71,1718860580,33241,Nub Navy,36,39,197,78447,0,1,22,0,0,85,2827293653
1870366,The-Wiz,98,1718874950,27370,Desert Eagle,105,343,189,244541,0,0,188,1531,25,90,5435004552
1872227,TheMightyThor,100,1718866689,7835,Monarch Mutation,186,299,203,414915,27,9,927,170,0,50,7134084257
1872470,Sache,31,1718874195,10174,AQUA-Poseidon,111,115,238,134392,0,0,0,66,4,82,1868458722
187326,Lilly,82,1718863827,28349,Dexter&#039;s Laboratory,81,573,232,275801,0,13,1,8,33,87,1176204751
1873490,Rogue,100,1718876061,7709,Vulpes Vulpes,227,444,239,822425,4,0,57,4080,86,85,5163729197
1873703,KChing2,100,1718855554,22781,The Wolverines,424,482,189,206400,56,16,104,240,5,53,7720764994
1874267,JayBragga,100,1718857404,2095,insurreXtion,209,905,220,601572,29,49,55,1460,57,65,12144266513
1874371,-Kevin-,90,1718878096,8468,Bloodbath and Beyond,34,620,271,654575,4,3,0,1408,82,87,2677384217
1874675,SemiRocket,93,1718867259,7049,39th Street Healers,0,0,257,200607,0,11,516,0,2,90,3730793656
1874738,Fancysauce,100,1718875161,3241,JFK,135,1227,244,364541,1,148,14,2245,33,84,7001133145
1874922,JussiJernkuuk,100,1718864201,8803,Buttgrass Inc,162,162,246,173748,25,5,27,2787,0,82,13358762802
1875013,Knuff,100,1718872399,8803,Buttgrass Inc,404,419,184,281070,53,7,216,3790,11,87,10284081508
1875132,Karen,100,1718862100,9055,Natural Selection IV,71,71,233,169695,2,6,0,679,0,77,12908389013
1875702,Katchy,100,1718874378,13784,WarBirds,400,400,234,389051,1,15,0,0,0,89,8321065395
1876013,B4rt,100,1718871303,12094,Nuclear Fusion,171,339,230,261332,9,5,36,0,83,74,5533988799
1876106,The_Skipper,100,1718875949,3241,JFK,83,88,199,217181,0,16,10,0,1,71,9080633323
1876968,Notorious-Thug,100,1718876325,231,Destructive Anomaly,40,319,215,190858,2,2,1,2523,90,81,5727216123
1877236,Antish,100,1718865379,39788,Cerberus,716,890,212,641347,248,89,4,250,35,87,6408663204
1877282,wilbewscewter,100,1718868382,27370,Desert Eagle,56,262,218,90382,6,35,7,522,11,56,5196669606
1878567,RiotSociety,64,1718874081,15222,Dark Arts,489,682,214,859057,15,8,4,2693,60,65,38682569
1878832,Afterlife,100,1718866204,16628,Chain Reaction,180,209,230,2569558,19,94,481,4117,26,90,8935367937
1878984,Veru,100,1718857061,7835,Monarch Mutation,79,274,185,198476,2,6,27,87,83,85,6581652875
1879131,Eldrazi_Emrakul,100,1718877839,13784,WarBirds,165,231,241,924897,12,4,923,0,43,88,6163556628
1879353,Nowai,97,1718871171,9100,The Black Hand,165,243,205,420971,11,10,122,1503,46,65,3987223820
1879579,KoNx,100,1718854031,2095,insurreXtion,72,93,205,251352,5,17,6,481,0,78,10552988982
1879665,abduunn,100,1718876320,8076,Order Through Chaos,286,411,220,322869,4,6,8,0,83,87,6170463552
188031,Tony,100,1718876987,7115,Republic Of Futuria,199,518,228,1379892,5,25,990,0,0,89,9207700449
1880691,Schnitzel,100,1718874840,33241,Nub Navy,382,578,240,502589,12,26,106,831,41,85,8482598403
1881722,Scalper,100,1718863325,8336,Monarch HQ,21,102,209,129156,2,10,39,1635,17,80,11297638735
1881784,picklez,100,1718853558,22781,The Wolverines,535,675,240,638522,21,27,90,6261,67,78,4474490430
1881822,cheese_supreme,75,1718864613,9674,IA Hookers & Blow,309,442,210,358239,0,1,2,2121,62,73,1955456102
1882327,Yongsteezy,100,1718876705,16628,Chain Reaction,659,719,252,578160,0,4,10,0,35,88,7860125099
1882507,Keegh,60,1718878081,8500,Extinction,52,491,239,1353845,0,0,64,0,40,82,49429038
1883596,Donco,100,1718876690,89,Catalysis,451,704,228,385881,140,15,85,11023,68,82,7273780659
1884078,Fawksy,90,1718877885,47710,Jeepers Creepers,552,865,207,1395253,57,59,124,1000,29,70,1940244938
1884498,Bastid,97,1718864922,8317,Naughty Souls,85,249,237,968821,2,6,429,112,41,88,3161149310
1884573,Muckamuck,100,1718878180,18736,Monarch Research,631,1337,263,2058724,50,8,1299,12643,89,90,6186902780
1885085,_-Big-Facts-_,95,1718876667,15644,New Sith Order,149,997,195,539281,19,77,211,17,1,88,1945232066
1885249,Tinybubble,100,1718863474,8715,Midnight X,354,884,227,190112,91,46,14,75,0,84,8671236726
1886235,DarkwingDuck,100,1718868474,8706,Carbon,231,622,200,459420,0,3,47,1367,1,68,4269853145
1886282,Shut_Up,100,1718874605,17776,ThugLife Recruiting,189,377,234,247270,15,7,13,207,0,85,6690670121
1886860,TheNick,100,1718877061,6799,The Untouchables,2,479,242,124324,0,1,0,1018,0,80,4012229673
1886958,blackacidblood,100,1718863490,6731,The Next Level,197,310,182,376575,9,8,90,3351,47,71,9407515564
1887154,louisbag514,64,1718873208,42125,ODB,50,265,242,762769,4,4,0,1337,76,87,561996144
1887905,kungfutongue,100,1718874201,2095,insurreXtion,164,250,242,123747,2,7,296,0,49,85,8234538857
1888994,Momo,100,1718878371,16628,Chain Reaction,1161,1306,260,3021558,5,8,296,1743,14,89,12912234619
1889724,golden_warrior,88,1718850549,946,PT-IronHearts,155,380,187,184374,6,4,2,0,68,80,844610671
1890644,WNorkle,100,1718852900,1117,Ascension,533,660,205,1269122,6,32,172,2711,66,72,4875041185
1890886,EdenHazard,79,1718872015,9055,Natural Selection IV,35,166,241,341717,1,2,34,0,41,50,1138124916
1891440,Wallys,81,1718854190,18569,Romania Elite Kommando,50,50,196,96778,2,2,0,0,0,87,1847577927
1892814,workerbee,35,1718867283,8509,Wandering Earth,242,256,220,770963,2,0,42,0,2,85,162236424
1893037,Skippy_Jr,100,1718862656,11581,Natural Selection III,45,314,215,157057,4,3,74,463,85,83,4448486349
1893293,-VJ-,100,1718875217,16312,39th Street Killers X,84,461,196,183698,0,0,0,4057,84,80,7275283710
1894357,Polycosmos,72,1718874509,21716,The Covenant,13,888,234,713428,1,10,8,2439,34,78,425948689
1895390,Rok3r,100,1718855406,19,39th Street Killers,202,221,190,289641,12,4,133,4252,0,85,6175554275
1897272,-Koba-,99,1718878282,16282,Nuclear Winter,111,138,188,130134,7,2,63,141,7,71,3857636334
1898004,Sabin,100,1718870792,25857,Road House,278,335,206,166124,11,8,0,0,3,69,2473558863
1898975,Shorn,75,1718864101,17133,Torn Medical,65,267,194,267318,31,9,111,0,50,69,1245764996
1899678,mkgandhi,69,1718855564,6731,The Next Level,86,141,187,132202,3,14,15,1324,12,81,2648652863
1899758,Stente,88,1718866431,11747,Natural Selection II,111,175,233,327269,13,10,21,4204,57,86,11135171690
190001,Vice_8,55,1718877061,44865,Clockwork Orange,195,473,225,207835,10,4,9,823,0,87,2033350860
190060,Acepac,100,1718876262,41929,Valor,1468,1507,254,1598871,184,180,702,12129,41,88,3.06e+10
1900920,Xyre,88,1718865138,14078,~Twisted~,1,49,213,92312,0,0,0,0,1,85,2444032734
1901357,Homestarmy,100,1718852542,8510,Ara Pacis,203,473,189,146522,53,6,10,86,10,82,7253118822
1901987,Cursed,15,1718877102,41702,39th Street Warriors,313,487,227,480678,21,8,506,0,2,71,2773138874
1902025,KiwiSoldier,96,1718876931,33007,HAKA,20,26,186,97518,0,22,2,50,0,66,5632354007
1903246,MartineD,100,1718875398,6799,The Untouchables,32,446,234,274887,16,7,0,100,0,85,8737454253
1904195,MrBray,99,1718852661,10820,Lithium,0,76,240,139805,0,3,0,0,0,86,4137515240
1906080,Maddmike125,100,1718852602,8336,Monarch HQ,117,187,220,138693,10,6,44,0,6,78,8439015581
190687,Drug_Lord187,80,1718878468,15655,Ravage,6,616,248,410674,7,23,13,2714,58,84,3535216119
1906903,Cel,100,1718878366,13784,WarBirds,321,437,231,1217677,5,11,22,6229,24,82,9396654345
1907363,OwwwMyLeg,66,1718850694,12094,Nuclear Fusion,55,255,180,308671,0,0,135,0,14,75,899769187
1907489,Tramadol,100,1718874512,32781,HAMAG HQ,308,348,198,348355,19,45,16,4311,4,70,10367987175
1907792,Jaylix,100,1718857260,1117,Ascension,621,644,234,347667,26,64,146,220,25,82,5835660508
190835,MrEvilDr,99,1718877180,6799,The Untouchables,6,311,238,208576,7,4,14,0,56,74,2765419655
1908425,Lleztat,100,1718874890,9032,Wolf Pack,54,101,204,240595,21,1,167,395,0,74,10401672139
1908720,White-Rabbit,91,1718854411,42125,ODB,57,200,196,207046,6,5,52,45,35,78,3607986590
1908855,Rocknoor,100,1718870530,16312,39th Street Killers X,311,453,247,351759,0,25,24,7070,69,87,8651983886
1910130,ScavByTrade,50,1718876403,8468,Bloodbath and Beyond,72,618,214,718056,0,57,194,503,67,86,55138286
1910871,netrics07,95,1718872895,14760,Dopeheads on Mopeds,50,116,203,59725,6,0,58,0,0,79,4090540185
1912257,Bon_Scott,100,1718878177,42435,Nub Army,363,554,218,929793,108,15,7,1608,36,82,4504282426
1912726,Sdref,75,1718877310,9176,The Iron Fist,11,769,203,463079,0,3,191,235,6,66,1784928933
191288,FinalFantasyX,80,1718867276,8400,Lingering Insanity,40,84,194,84245,14,3,12,9,13,67,1462602042
1913313,Snowball,100,1718877519,13784,WarBirds,424,634,224,641112,7,16,16,7525,90,81,9173564417
1913412,adam1991,100,1718861119,12094,Nuclear Fusion,175,248,203,285984,11,23,6,2223,29,76,7392485396
1913794,xAIx,95,1718861574,8938,Arcadia,38,259,183,220298,0,21,65,0,0,78,4248984884
191569,MrFeng,100,1718862204,8836,Vinerri,79,177,189,174415,3,10,5,2287,57,81,7654792004
1916388,_NiveK_,100,1718878307,36891,FLATLINE,75,285,232,397634,0,2,0,1321,83,84,3306064398
1918071,D-V,100,1718872308,16628,Chain Reaction,67,207,180,228090,1,2,41,0,58,67,8265941418
1920048,William_Joker,100,1718877920,16312,39th Street Killers X,253,255,255,213096,2,22,11,0,1,81,11844165321
1921241,leaDER,100,1718864143,8938,Arcadia,57,1988,237,1727456,120,359,9,5810,70,85,-4210244867128660000
1921540,keego73,100,1718861239,16312,39th Street Killers X,44,212,218,366664,0,2,288,0,7,90,7633660228
1921594,Norm,100,1718851511,16628,Chain Reaction,142,235,196,309395,4,2,27,845,12,81,10724431546
1925343,EnglandsFinest,100,1718871263,7935,Blue Rock Collective,3,16,184,75981,0,23,130,488,0,83,8925558277
1927408,Aaron,69,1718858198,7935,Blue Rock Collective,24,599,183,383194,1,24,0,5590,79,77,434720415
1927463,sharx,100,1718878355,8336,Monarch HQ,328,780,203,1175404,4,14,869,1779,38,89,7976309954
1927703,chamberlane,100,1718878233,21040,Monarch Vanguard,29,29,189,128754,0,42,376,0,0,89,1497364659
1928587,vageuly,69,1718870084,1149,WTF,95,220,225,304359,5,21,36,0,2,77,609863014
1933955,John,100,1718861197,9533,Natural Selection,185,253,203,183712,4,4,0,390,45,74,10096817494
1934909,Blasted,99,1718878143,27312,SA  Equilibrium,141,312,274,562895,10,108,25,3286,76,88,3521278324
1935006,Chronasseur,100,1718872380,9533,Natural Selection,157,181,256,445515,11,4,0,1331,4,89,14891988239
1935081,Eidolon,84,1718853416,23952,Midnight Plague,249,563,220,751430,25,42,267,71,70,76,1221415615
1935090,SlaineTroyard,100,1718866716,9041,PT-Calculated,99,112,216,143885,0,1,0,0,7,69,9404100470
1938327,ExarionThar,100,1718875927,8938,Arcadia,0,465,227,201779,0,11,23,0,76,84,6361718791
1939334,JimHalpert,100,1718872822,15929,The Inquisition,149,591,180,471195,5,5,80,2328,51,82,2730608788
1939437,Summers,73,1718855147,10913,Unbroken Silence,84,540,243,313985,0,0,59,0,5,78,6945750708
1939900,Jumpingjack9439,100,1718860335,16247,Capacity X,586,781,202,616582,201,34,65,503,0,63,15826192600
1940891,TooheysNew,80,1718872701,8500,Extinction,0,508,181,142809,0,0,2,0,10,70,2221338510
1941490,onesat,100,1718860196,30820,Wolverines Gone Wild,118,671,225,469078,17,9,600,1300,31,84,4408565167
1941743,mogambo,100,1718871731,7835,Monarch Mutation,290,381,187,296325,0,12,0,120,51,78,9060099153
1941838,veteranz,77,1718876414,9524,HT-Fenris,469,716,219,658022,15,30,199,1768,56,85,564034765
1942664,OnuHeino,50,1718870217,7969,WIT-Premier,2,139,205,244338,0,0,1,0,1,73,744409955
1943617,Emrade,89,1718843137,26437,The Pagans,116,116,193,125383,0,0,0,0,0,84,2680340865
1944994,Slay,100,1718877603,11747,Natural Selection II,49,135,190,370881,9,1,618,1340,53,81,9132937092
1945385,Uncle,100,1718859675,8336,Monarch HQ,84,138,219,690795,4,354,1,0,0,85,4.7142e+12
1945494,neas18,100,1718868458,16282,Nuclear Winter,26,32,204,95093,0,1,0,0,0,73,4649935265
1945710,Warlord,100,1718862093,27223,Little Stompers,142,292,205,120972,7,5,3,670,21,81,4002812772
1945944,donj,74,1718878406,15120,Wolf Pack Next Generation,357,600,185,498868,0,1,45,5997,1,60,256432585
194620,Andrew,98,1718877224,18736,Monarch Research,103,242,225,406142,1,4,41,0,12,90,3585084813
1947542,SteamPunkMonk,50,1718871138,30085,Wargasm HQ,108,209,185,424571,0,9,11,0,0,70,185259057
1948203,yeyeboy,75,1718854222,20747,Damage Inc,97,166,188,90760,5,1,1,5625,40,79,4308752337
1949020,Glibs,90,1718860693,7935,Blue Rock Collective,72,284,183,740638,38,23,20,409,62,77,759007124
1949201,real_mister,100,1718858794,10140,In Memory of the Fallen,103,307,230,529687,16,11,83,2371,68,80,4093783679
1949530,Zeifer,100,1718874324,13842,Brazilian Unit,340,354,237,705977,6,5,4,100,13,85,6548582088
1950861,Nerlair,51,1718875810,14686,Endless Endeavor,76,98,193,137766,1,0,0,0,2,80,118437020
1951018,Dice,26,1718844837,30009,White Rabbits,22,114,194,90608,0,7,30,235,2,87,584911086
1951339,Albastross,60,1718862091,10610,NPO - Strength,92,205,239,390687,2,0,12,0,56,75,209391649
1951369,Diking,100,1718856211,40420,Too Sober for this Shit,134,260,224,653797,33,4,830,21,22,75,4592266936
1951650,Holy,69,1718861701,6974,Onion Smugglers,226,495,220,359899,7,9,14,1333,39,83,415040426
1952036,Spyde,67,1718868616,525,Ministry of Mayhem,32,162,203,98058,0,0,0,0,4,75,455449808
1952322,Barbarian,100,1718850446,47760,Ninjas In Rehab,657,752,222,426846,46,11,32,0,4,65,7849115263
1952447,EKO-Cobra,75,1718874695,11747,Natural Selection II,101,108,217,104790,0,13,0,0,0,86,9682480004
1953078,balamuc,94,1718878347,8500,Extinction,14,449,205,807404,3,4,0,2324,62,85,2554811351
1953860,RGiskard,100,1718860534,8336,Monarch HQ,485,1019,260,988443,275,110,58,79,26,88,1.000008e+15
1953965,RipTheJacker,100,1718878272,40959,EPIC Mafia,727,1012,253,2034705,328,11,241,465,26,90,4900438100
195437,Backdoor_Betty,100,1718876343,16628,Chain Reaction,341,461,259,418131,1,9,125,2724,75,89,15337921659
1954421,ArttiIsGod,100,1718873770,33458,SA One  Punch,367,439,195,638068,10,3,4,1703,44,69,8390636700
1955315,Multipass,100,1718874493,9412,BLACK STATUES,142,672,237,567898,6,5,244,826,25,80,6361667445
1955964,sevian87,72,1718871023,13737,The War Rig,160,448,219,201209,13,5,29,890,24,79,1254017971
195620,Tsume,100,1718868755,7115,Republic Of Futuria,210,267,235,410787,26,8,13,4121,0,85,16463659732
1956301,Isabelleatoi,85,1718870569,42125,ODB,21,185,255,174532,1,5,0,0,9,64,1827946525
1956593,Razormind,96,1718872705,27370,Desert Eagle,142,219,211,364274,1,1,25,1588,4,83,6779966122
